,file_path,sentence,section
10641,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/3_p.xml,It will enter into force if joined by at least 55 countries representing at least 55 percent of global greenhouse emissions.,MET
10642,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/3_p.xml,"On 5 October 2016, this threshold was reached.",MET
10643,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/1_p.xml,"  Laudato Si’, on the Care of Our Common Home  is the second encyclical by Pope Francis.",MET
10644,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/1_p.xml,For the first time a Papal encyclical is devoted to environmentalism.,MET
10645,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/1_p.xml,"Whereas encyclicals are usually addressed to the bishops of the Catholic Church,  Laudato Si’  is addressed to every person on the planet.",MET
10646,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/1_p.xml,"A summit at the Vatican on April 28, 2015 with the title “Protect the Earth, Dignify Humanity—The Moral Dimensions of Climate Change and Sustainable Development” led to the “Declaration of Religious Leaders, Political Leaders, Business Leaders, Scientists and Development Practitioners” 2  which foreshadowed the main content of  Laudato Si’ .",MET
10647,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/1_p.xml,"The Encyclical was then introduced on June 18, 2015 in a press conference at the Vatican attracting extraordinary attention.",MET
10648,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/1_p.xml,"Speakers were the Ghanaian cardinal of the Roman Catholic Church Peter Turkson, the Eastern Orthodox metropolitan of Pergamon John Zizioulas, who is one of the most influential Orthodox Christian theologians today, the climate scientist and director of the Potsdam Institute for Climate Impact Research (PIK) John Schellnhuber, and Carolyn Woo, CEO and President of Catholic Relief Services and former dean of the Mendoza College of Business, University of Notre Dame, USA.",MET
10649,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,The report  Transforming our world: the 2030 Agenda for Sustainable Development  is the result of a process that was launched in 2012 at the United Nations Conference on Sustainable Development held in Rio de Janeiro.,MET
10650,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,The member states agreed to develop a set of SDGs that should succeed the UN Millennium Development Goals (MDGs) established in 2000.,MET
10651,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,"While the MDGs were mainly geared toward the developing countries, the SDGs apply for all nations.",MET
10652,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,A 30-member Open Working Group (OWG) of the General Assembly was tasked with preparing a proposal for the sustainable development goals.,MET
10653,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,"The OWG was established on January 22, 2013.",MET
10654,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,"In a new representational mechanism, several countries shared most of the OWG seats.",MET
10655,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,"The outcome document of the Rio Conference  The Future We Want  stated that, at the outset, the OWG was to decide on its methods of work, including developing modalities to ensure the involvement of relevant stakeholders and expertise from civil society, the scientific community, and the UN system in its work.",MET
10656,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,The aim was to provide an integrated set of diverse perspectives and experience.,MET
10657,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/1_material/2_p.xml,"On this basis, the intergovernmental negotiations were completed at the UN Sustainable Development Summit in New York (September 25–27, 2015) and the SDGs were adopted by the General Assembly of the United Nations.",MET
10658,/Users/pm286/projects/semanticClimate/climate_justice/PMC8124940/sections/1_body/1_2._materials_and_methods/0_title.xml,2.,MET
10659,/Users/pm286/projects/semanticClimate/climate_justice/PMC8124940/sections/1_body/1_2._materials_and_methods/0_title.xml,Materials and Methods,MET
10660,/Users/pm286/projects/semanticClimate/climate_justice/PMC7888014/sections/1_body/4_supplementary_material/0_title.xml,Supplementary Material,MET
10661,/Users/pm286/projects/semanticClimate/climate_justice/PMC7888014/sections/1_body/4_supplementary_material/1_supplementary-material/0_caption.xml,Spanish Translation,MET
10662,/Users/pm286/projects/semanticClimate/climate_justice/PMC7888014/sections/1_body/4_supplementary_material/5_supplementary-material/0_caption.xml,Signatories,MET
10663,/Users/pm286/projects/semanticClimate/climate_justice/PMC7888014/sections/1_body/4_supplementary_material/2_supplementary-material/0_caption.xml,Portuguese Translation,MET
10664,/Users/pm286/projects/semanticClimate/climate_justice/PMC7888014/sections/1_body/4_supplementary_material/3_supplementary-material/0_caption.xml,French Translation,MET
10665,/Users/pm286/projects/semanticClimate/climate_justice/PMC7888014/sections/1_body/4_supplementary_material/4_supplementary-material/0_caption.xml,Arabic Translation,MET
10666,/Users/pm286/projects/semanticClimate/climate_justice/PMC9535969/sections/2_body/6_supplemental_material/0_title.xml,Supplemental Material,MET
10667,/Users/pm286/projects/semanticClimate/climate_justice/PMC9535969/sections/2_body/6_supplemental_material/1_supplementary-material/0_caption.xml,sj-pdf-1-pus-10.1177_09636625221095353 – Supplemental material for ‘It’s just a Band-Aid!’: Public engagement with geoengineering and the politics of the climate crisis,MET
10668,/Users/pm286/projects/semanticClimate/climate_justice/PMC9535969/sections/2_body/6_supplemental_material/1_supplementary-material/2_p.xml,"Supplemental material, sj-pdf-1-pus-10.1177_09636625221095353 for ‘It’s just a Band-Aid!’: Public engagement with geoengineering and the politics of the climate crisis by António Carvalho and Mariana Riquito in Public Understanding of Science",MET
10669,/Users/pm286/projects/semanticClimate/climate_justice/PMC9316406/sections/2_body/2_3._materials_and_methods/0_title.xml,3.,MET
10670,/Users/pm286/projects/semanticClimate/climate_justice/PMC9316406/sections/2_body/2_3._materials_and_methods/0_title.xml,Materials and Methods,MET
10671,/Users/pm286/projects/semanticClimate/climate_justice/PMC8463783/sections/2_body/7_supplementary_material/0_title.xml,Supplementary Material,MET
10672,/Users/pm286/projects/semanticClimate/climate_justice/PMC8463783/sections/2_body/7_supplementary_material/1_supplementary-material/0_label.xml,Supplementary File,MET
10673,/Users/pm286/projects/semanticClimate/climate_justice/PMC7908488/sections/1_body/1_2._materials_and_methods/0_title.xml,2.,MET
10674,/Users/pm286/projects/semanticClimate/climate_justice/PMC7908488/sections/1_body/1_2._materials_and_methods/0_title.xml,Materials and Methods,MET
10675,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/0_title.xml,Internal Psychological Categories of Student Engagement,RES
10676,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/3_external_psychological_categor/0_title.xml,External Psychological Categories of Student Engagement,RES
10677,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/2_body/1_results/3_analysis_of_flooding_only_beca/0_title.xml,Analysis of flooding only because of climate change impacts,RES
10678,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/2_body/1_results/2_analysis_of_climate_change-att/0_title.xml,Analysis of climate change-attributed impacts,RES
10679,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/2_body/1_results/4_analysis_inside_and_outside_of/0_title.xml,Analysis inside and outside of floodplains,RES
10680,/Users/pm286/projects/semanticClimate/climate_justice/PMC9411551/sections/2_body/1_results/1_climate_change-induced_impacts/0_title.xml,Climate change-induced impacts of Hurricane Harvey,RES
10681,/Users/pm286/projects/semanticClimate/climate_justice/PMC7442765/sections/1_body/2_results_and_discussions/2_stationary_lake_level_frequenc/0_title.xml,Stationary lake level frequency analysis,RES
10682,/Users/pm286/projects/semanticClimate/climate_justice/PMC7442765/sections/1_body/2_results_and_discussions/4_covariate_modeling_of_both_/0_title.xml,Covariate modeling of both  μ  and  σ,RES
10683,/Users/pm286/projects/semanticClimate/climate_justice/PMC7442765/sections/1_body/2_results_and_discussions/3_non-stationary_frequency_analy/0_title.xml,Non-Stationary Frequency Analysis,RES
10684,/Users/pm286/projects/semanticClimate/climate_justice/PMC7442765/sections/1_body/2_results_and_discussions/1_temporal_hydro-climatic_patter/0_title.xml,Temporal hydro-climatic pattern of Lake Malawi basin (1899 to 2017),RES
10685,/Users/pm286/projects/semanticClimate/climate_justice/PMC7442765/sections/1_body/2_results_and_discussions/5_discussion/0_title.xml,Discussion,RES
10686,/Users/pm286/projects/semanticClimate/climate_justice/PMC9352190/sections/2_body/2_results/2_an_updated_conceptual_framewor/1_title.xml,An updated conceptual framework,RES
10687,/Users/pm286/projects/semanticClimate/climate_justice/PMC9352190/sections/2_body/2_results/3_pathways_linking_climate_chang/1_title.xml,Pathways linking climate change and HIV/AIDS,RES
10688,/Users/pm286/projects/semanticClimate/climate_justice/PMC8637707/sections/2_body/2_results/4_postsession_evaluation/0_title.xml,Postsession evaluation,RES
10689,/Users/pm286/projects/semanticClimate/climate_justice/PMC8637707/sections/2_body/2_results/3_certificate_of_completion/0_title.xml,Certificate of completion,RES
10690,/Users/pm286/projects/semanticClimate/climate_justice/PMC8637707/sections/2_body/2_results/6_community_of_practice_opt-in_d/0_title.xml,Community of practice opt-in directory,RES
10691,/Users/pm286/projects/semanticClimate/climate_justice/PMC8637707/sections/2_body/2_results/2_demographics_and_attendance/0_title.xml,Demographics and attendance,RES
10692,/Users/pm286/projects/semanticClimate/climate_justice/PMC8637707/sections/2_body/2_results/5_zoom_polls/0_title.xml,Zoom polls,RES
10693,/Users/pm286/projects/semanticClimate/climate_justice/PMC8637707/sections/2_body/2_results/1_curriculum/0_title.xml,Curriculum,RES
10694,/Users/pm286/projects/semanticClimate/climate_justice/PMC8560216/sections/2_body/2_results__topics_covered_by_the/4_traditional_ecological_knowled/0_title.xml,Traditional ecological knowledge,RES
10695,/Users/pm286/projects/semanticClimate/climate_justice/PMC8560216/sections/2_body/2_results__topics_covered_by_the/6_building_a_community/0_title.xml,Building a community,RES
10696,/Users/pm286/projects/semanticClimate/climate_justice/PMC8560216/sections/2_body/2_results__topics_covered_by_the/5_access_to_nature_and_the_outdo/0_title.xml,Access to nature and the outdoors,RES
10697,/Users/pm286/projects/semanticClimate/climate_justice/PMC8560216/sections/2_body/2_results__topics_covered_by_the/2_environmental_justice/0_title.xml,Environmental justice,RES
10698,/Users/pm286/projects/semanticClimate/climate_justice/PMC8560216/sections/2_body/2_results__topics_covered_by_the/3_structural_racism_and_conserva/0_title.xml,Structural racism and conservation,RES
10699,/Users/pm286/projects/semanticClimate/climate_justice/PMC9312317/sections/2_body/3_results/2_explanatory_analysis/0_title.xml,Explanatory analysis,RES
10700,/Users/pm286/projects/semanticClimate/climate_justice/PMC9312317/sections/2_body/3_results/1_descriptive_analyses/0_title.xml,Descriptive analyses,RES
10701,/Users/pm286/projects/semanticClimate/climate_justice/PMC7641348/sections/1_body/3_results/2_variations_in_exposure_and_vul/0_title.xml,Variations in exposure and vulnerability metrics shape extreme heat risk calculations,RES
10702,/Users/pm286/projects/semanticClimate/climate_justice/PMC7641348/sections/1_body/3_results/3_equity-oriented_cci-funded_int/0_title.xml,Equity-oriented CCI-funded interventions in California,RES
10703,/Users/pm286/projects/semanticClimate/climate_justice/PMC7641348/sections/1_body/3_results/1_selection_of_the_most_vulnerab/0_title.xml,Selection of the most vulnerable communities varies across indices,RES
10704,/Users/pm286/projects/semanticClimate/climate_justice/PMC9566334/sections/2_body/2_3._results/1_3.1._census_tract_and_city-lev/0_title.xml,3.1.,RES
10705,/Users/pm286/projects/semanticClimate/climate_justice/PMC9566334/sections/2_body/2_3._results/1_3.1._census_tract_and_city-lev/0_title.xml,Census Tract and City-Level Comparisons,RES
10706,/Users/pm286/projects/semanticClimate/climate_justice/PMC9566334/sections/2_body/2_3._results/2_3.2._city-level_comparisons/0_title.xml,3.2.,RES
10707,/Users/pm286/projects/semanticClimate/climate_justice/PMC9566334/sections/2_body/2_3._results/2_3.2._city-level_comparisons/0_title.xml,City-Level Comparisons,RES
10708,/Users/pm286/projects/semanticClimate/climate_justice/PMC9566334/sections/2_body/2_3._results/3_3.3._ecological_regression_mod/0_title.xml,3.3.,RES
10709,/Users/pm286/projects/semanticClimate/climate_justice/PMC9566334/sections/2_body/2_3._results/3_3.3._ecological_regression_mod/0_title.xml,Ecological Regression Models,RES
10710,/Users/pm286/projects/semanticClimate/climate_justice/PMC9524340/sections/2_body/1_results_and_discussion/2_articulations_of_justice_and_e/0_title.xml,Articulations of justice and equity,RES
10711,/Users/pm286/projects/semanticClimate/climate_justice/PMC9524340/sections/2_body/1_results_and_discussion/3_attention_to_justice_across_mi/0_title.xml,Attention to justice across mitigation sectors,RES
10712,/Users/pm286/projects/semanticClimate/climate_justice/PMC9524340/sections/2_body/1_results_and_discussion/5_moving_toward_just_urban_trans/0_title.xml,Moving toward just urban transitions,RES
10713,/Users/pm286/projects/semanticClimate/climate_justice/PMC9524340/sections/2_body/1_results_and_discussion/1_engagement_with_justice_in_urb/0_title.xml,Engagement with justice in urban climate action plans,RES
10714,/Users/pm286/projects/semanticClimate/climate_justice/PMC9524340/sections/2_body/1_results_and_discussion/4_operationalising_just_climate_/0_title.xml,Operationalising just climate policies,RES
10715,/Users/pm286/projects/semanticClimate/climate_justice/PMC9164297/sections/2_body/2_results/3_does_the_sdg_agenda_promote_pa/1_title.xml,Does the SDG agenda promote participatory approaches and co-production of knowledge?,RES
10716,/Users/pm286/projects/semanticClimate/climate_justice/PMC9164297/sections/2_body/2_results/4_how_can_co-production_reveal_p/1_title.xml,How can co-production reveal potentials for levelling power asymmetries through adaptation?,RES
10717,/Users/pm286/projects/semanticClimate/climate_justice/PMC9164297/sections/2_body/2_results/2_overview_of_literature_on_clim/1_title.xml,"Overview of literature on climate adaptation, SDGs, and participatory approaches to knowledge co-production",RES
10718,/Users/pm286/projects/semanticClimate/climate_justice/PMC9164297/sections/2_body/2_results/5_from_facilitators_of_co-produc/1_title.xml,From facilitators of co-production to informed agitators—towards a new role for researchers?,RES
10719,/Users/pm286/projects/semanticClimate/climate_justice/PMC9200309/sections/2_body/4_results/1_temporal_trends/0_title.xml,Temporal trends,RES
10720,/Users/pm286/projects/semanticClimate/climate_justice/PMC9200309/sections/2_body/4_results/2_characteristics_of_cases/0_title.xml,Characteristics of cases,RES
10721,/Users/pm286/projects/semanticClimate/climate_justice/PMC9200309/sections/2_body/4_results/3_findings_on_public_health-link/0_title.xml,Findings on public health-linked cases,RES
10722,/Users/pm286/projects/semanticClimate/climate_justice/PMC8123462/sections/1_body/3_4._results/2_4.1._direct_and_indirect_effec/0_title.xml,4.1.,RES
10723,/Users/pm286/projects/semanticClimate/climate_justice/PMC8123462/sections/1_body/3_4._results/2_4.1._direct_and_indirect_effec/0_title.xml,Direct and Indirect Effects of Climate Change on Children and Youth,RES
10724,/Users/pm286/projects/semanticClimate/climate_justice/PMC8123462/sections/1_body/3_4._results/3_4.2._children_and_youth’s_perc/0_title.xml,4.2.,RES
10725,/Users/pm286/projects/semanticClimate/climate_justice/PMC8123462/sections/1_body/3_4._results/3_4.2._children_and_youth’s_perc/0_title.xml,Children and Youth’s Perceptions of Climate Change,RES
10726,/Users/pm286/projects/semanticClimate/climate_justice/PMC8123462/sections/1_body/3_4._results/4_4.3._community_action_on_clima/0_title.xml,4.3.,RES
10727,/Users/pm286/projects/semanticClimate/climate_justice/PMC8123462/sections/1_body/3_4._results/4_4.3._community_action_on_clima/0_title.xml,Community Action on Climate Change and Resilience,RES
10728,/Users/pm286/projects/semanticClimate/climate_justice/PMC8883014/sections/2_body/2_results/1_preliminary_analyses/0_title.xml,Preliminary Analyses,RES
10729,/Users/pm286/projects/semanticClimate/climate_justice/PMC8883014/sections/2_body/2_results/2_major_depressive disorder_symp/0_title.xml,Major Depressive Disorder Symptoms,RES
10730,/Users/pm286/projects/semanticClimate/climate_justice/PMC8883014/sections/2_body/2_results/4_qualitative_findings/0_title.xml,Qualitative Findings,RES
10731,/Users/pm286/projects/semanticClimate/climate_justice/PMC8883014/sections/2_body/2_results/3_generalized_anxiety_disorder_s/0_title.xml,Generalized Anxiety Disorder Symptoms,RES
10732,/Users/pm286/projects/semanticClimate/climate_justice/PMC8254914/sections/1_body/2_results/6_distribution_by_country_and_la/0_title.xml,Distribution by country and language,RES
10733,/Users/pm286/projects/semanticClimate/climate_justice/PMC8254914/sections/1_body/2_results/2_distribution_by_knowledge_area/0_title.xml,Distribution by knowledge area,RES
10734,/Users/pm286/projects/semanticClimate/climate_justice/PMC8254914/sections/1_body/2_results/1_number_of_publications_per_yea/0_title.xml,Number of publications per year,RES
10735,/Users/pm286/projects/semanticClimate/climate_justice/PMC8254914/sections/1_body/2_results/4_distribution_by_author/0_title.xml,Distribution by author,RES
10736,/Users/pm286/projects/semanticClimate/climate_justice/PMC8254914/sections/1_body/2_results/3_distribution_by_institution/0_title.xml,Distribution by institution,RES
10737,/Users/pm286/projects/semanticClimate/climate_justice/PMC8254914/sections/1_body/2_results/5_distribution_by_journal/0_title.xml,Distribution by journal,RES
10738,/Users/pm286/projects/semanticClimate/climate_justice/PMC8254914/sections/1_body/2_results/7_recent_keyword_trends/0_title.xml,Recent keyword trends,RES
10739,/Users/pm286/projects/semanticClimate/climate_justice/PMC9156928/sections/2_body/1_study_1/3_results/5_final_interviews/1_title.xml,Final interviews,RES
10740,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/2_results_and_discussion/2_analysis_of_the_ndcs_submitted/0_title.xml,Analysis of the NDCs submitted by the Mediterranean countries,RES
10741,/Users/pm286/projects/semanticClimate/climate_justice/PMC8068457/sections/1_body/2_results_and_discussion/1_allocating_emissions_using_the/0_title.xml,Allocating emissions using the MCJ,RES
10742,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/6_3.4._synergic/0_title.xml,3.4.,RES
10743,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/6_3.4._synergic/0_title.xml,Synergic,RES
10744,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/3_3.1._mobilize/0_title.xml,3.1.,RES
10745,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/3_3.1._mobilize/0_title.xml,Mobilize,RES
10746,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/5_3.3._governmental/0_title.xml,3.3.,RES
10747,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/5_3.3._governmental/0_title.xml,Governmental,RES
10748,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/4_3.2._educate/0_title.xml,3.2.,RES
10749,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/4_3.2._educate/0_title.xml,Educate,RES
10750,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/8_3.6._equity__equality__and_cli/0_title.xml,3.6.,RES
10751,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/8_3.6._equity__equality__and_cli/0_title.xml,"Equity, Equality, and Climate Justice",RES
10752,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/7_3.5._levels/0_title.xml,3.5.,RES
10753,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/7_3.5._levels/0_title.xml,Levels,RES
10754,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/9_3.7._public_health/0_title.xml,3.7.,RES
10755,/Users/pm286/projects/semanticClimate/climate_justice/PMC9408482/sections/2_body/2_3._results/9_3.7._public_health/0_title.xml,Public Health,RES
10756,/Users/pm286/projects/semanticClimate/climate_justice/PMC9287239/sections/2_body/3_results_and_discussion/4_lens_3__prospects_of_sbt_diffu/0_title.xml,Lens 3: Prospects of SBT Diffusion,RES
10757,/Users/pm286/projects/semanticClimate/climate_justice/PMC9287239/sections/2_body/3_results_and_discussion/2_lens_1__existing_company_engag/0_title.xml,Lens 1: Existing Company Engagements with SBTs,RES
10758,/Users/pm286/projects/semanticClimate/climate_justice/PMC9287239/sections/2_body/3_results_and_discussion/3_lens_2__appraisal_of_sbt_metho/0_title.xml,Lens 2: Appraisal of SBT Methods and Governance,RES
10759,/Users/pm286/projects/semanticClimate/climate_justice/PMC8697842/sections/2_body/4_empirical_results/2_lmdi_decomposition_results/0_title.xml,LMDI decomposition results,RES
10760,/Users/pm286/projects/semanticClimate/climate_justice/PMC8697842/sections/2_body/4_empirical_results/1_decoupling_factor_analysis_res/0_title.xml,Decoupling factor analysis results,RES
10761,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/3_results/1_the_structure_of_sustainable_d/0_title.xml,The structure of sustainable development,RES
10762,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/3_results/2_the_dynamics_of_change/0_title.xml,The dynamics of change,RES
10763,/Users/pm286/projects/semanticClimate/climate_justice/PMC6086283/sections/1_body/3_results/3_summary/0_title.xml,Summary,RES
10764,/Users/pm286/projects/semanticClimate/climate_justice/PMC9306476/sections/2_body/2_results/2_common_success_factors_and_cha/0_title.xml,Common success factors and challenges,RES
10765,/Users/pm286/projects/semanticClimate/climate_justice/PMC9306476/sections/2_body/2_results/1_implementation_of_sustainabili/0_title.xml,Implementation of sustainability efforts in 10 global health research institutions: progress; common success factors and challenges,RES
10766,/Users/pm286/projects/semanticClimate/climate_justice/PMC6876685/sections/1_body/2_results/3_student_personalization_of_cli/1_title.xml,Student personalization of climate change impacts,RES
10767,/Users/pm286/projects/semanticClimate/climate_justice/PMC6876685/sections/1_body/2_results/4_changes_in_student_affect_rega/1_title.xml,Changes in student affect regarding climate change,RES
10768,/Users/pm286/projects/semanticClimate/climate_justice/PMC6876685/sections/1_body/2_results/2_student_conceptions_of_climate/1_title.xml,Student conceptions of climate change science and scientists,RES
10769,/Users/pm286/projects/semanticClimate/climate_justice/PMC8101626/sections/1_body/2_results/3_social_network_analysis/0_title.xml,Social Network Analysis,RES
10770,/Users/pm286/projects/semanticClimate/climate_justice/PMC8101626/sections/1_body/2_results/2_topic_modeling/0_title.xml,Topic Modeling,RES
10771,/Users/pm286/projects/semanticClimate/climate_justice/PMC8101626/sections/1_body/2_results/4_subjectivity_analysis/0_title.xml,Subjectivity Analysis,RES
10772,/Users/pm286/projects/semanticClimate/climate_justice/PMC8101626/sections/1_body/2_results/1_tweet_characteristics/0_title.xml,Tweet Characteristics,RES
10773,/Users/pm286/projects/semanticClimate/climate_justice/PMC7908488/sections/1_body/2_3._results_and_discussion/9_california/0_title.xml,California,RES
10774,/Users/pm286/projects/semanticClimate/climate_justice/PMC9237065/sections/2_body/1_results/3_implementing_combinations_of_e/0_title.xml,Implementing combinations of equity interpretations,RES
10775,/Users/pm286/projects/semanticClimate/climate_justice/PMC9237065/sections/2_body/1_results/4_possible_negotiation_convergen/0_title.xml,Possible negotiation convergence points,RES
10776,/Users/pm286/projects/semanticClimate/climate_justice/PMC9237065/sections/2_body/1_results/2_country_reduction_targets_for_/0_title.xml,Country reduction targets for single equity interpretations,RES
10777,/Users/pm286/projects/semanticClimate/climate_justice/PMC9237065/sections/2_body/1_results/1_equity_principles/0_title.xml,Equity principles,RES
10778,/Users/pm286/projects/semanticClimate/climate_justice/PMC9449941/sections/2_body/2_results/3_the_discourse_phase__iterative/0_title.xml,The discourse phase: iterative feedback loops with discursive dialogue,RES
10779,/Users/pm286/projects/semanticClimate/climate_justice/PMC9449941/sections/2_body/2_results/1_the_ippa_framework_concept/0_title.xml,The IPPA framework concept,RES
10780,/Users/pm286/projects/semanticClimate/climate_justice/PMC9449941/sections/2_body/2_results/2_the_ippacase_study_implementat/0_title.xml,The IPPACase study implementation for urban passenger transport,RES
10781,/Users/pm286/projects/semanticClimate/climate_justice/PMC9669507/sections/2_body/3_results/4_action-oriented_response/0_title.xml,Action-oriented response,RES
10782,/Users/pm286/projects/semanticClimate/climate_justice/PMC9669507/sections/2_body/3_results/5_evaluative_response/0_title.xml,Evaluative response,RES
10783,/Users/pm286/projects/semanticClimate/climate_justice/PMC9669507/sections/2_body/3_results/3_affective_response/0_title.xml,Affective response,RES
10784,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"Self-efficacy expectations  were formulated in the interviews as collective, participatory, and limited self-efficacy expectations as well as in the category of self-confidence.",RES
10785,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"Collective self-efficacy expectations , in the sense of the assumption that the collective action of an initiative can achieve something to address the challenges of the climate crisis, were named in particular in the context of the start of engagement.",RES
10786,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"Furthermore, the interviews provided a lot of text passages expressing a subjective change of collective self-efficacy expectations.",RES
10787,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"During the evaluation process, a differentiation was made between self-efficacy experiences and expectations.",RES
10788,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"For example, D. reported the realization of being able to achieve more than one might think after all.",RES
10789,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,Participatory self-efficacy expectations  could not be coded in relation to respondents’ first-time participation in collective action.,RES
10790,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"However, respondents expressed that they felt over time that their own input was indispensable.",RES
10791,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"In addition, respondents also had future-related expectations that they could accomplish things themselves and that “maybe even something will change” as a result.",RES
10792,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"In this context, some of the expectations formulated related less to one’s own contribution to collective action and more to the effectiveness of individual projects and ideas.",RES
10793,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"This illustrates that respondents were clear about which actions, projects, and strategies were instrumental in achieving their goals.",RES
10794,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"In addition to experiencing their own effectiveness, the interviewees also reported  limited self-efficacy expectations , in the sense of the limits to their own possibilities for action and impact.",RES
10795,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"E., for example, did not believe that people would change their climate-damaging behavior and viewed initiatives of the climate justice movement as having too little impact.",RES
10796,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,This was accompanied by expressions of a sense of hopelessness.,RES
10797,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,"Thus, on the one hand, respondents experienced that their own actions within the initiative could be successful, but they also expected that the successes could only produce small changes in the overall global context against the backdrop of the complexity of the climate crisis.",RES
10798,/Users/pm286/projects/semanticClimate/climate_justice/PMC8355364/sections/1_body/2_results/2_internal_psychological_categor/3_p.xml,Another category that could be inductively extracted from the data material during the coding processes was  self-confidence .,RES
