anchor,a_text,target,t_text
respiration,"The process whereby living organisms convert organic matter to  carbon dioxide (CO 2 ),  releasing e",carbon_dioxide__co,  Carbon dioxide (CO 2 ) fertilization  The increase of plant  photosynthesis  and water-use efficie
response_time_or_adjustment_time,"In the context of  climate  variations, the response time or adjustment time is the time needed for ",climate,"  Climate  Climate in a narrow sense is usually defined as the average weather, or more rigorously a"
response_time_or_adjustment_time,"In the context of  climate  variations, the response time or adjustment time is the time needed for ",climate_system,"  Climate system  The global system consisting of five major components: the  atmosphere , the  hydr"
response_time_or_adjustment_time,"In the context of  climate  variations, the response time or adjustment time is the time needed for ",forcing,  Forcing  See  Radiative forcing .
response_time_or_adjustment_time,"In the context of  climate  variations, the response time or adjustment time is the time needed for ",troposphere,"  Troposphere  The lowest part of the  atmosphere , below the  tropopause , where clouds and weather"
response_time_or_adjustment_time,"In the context of  climate  variations, the response time or adjustment time is the time needed for ",stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
risk,"The potential for adverse consequences for human or ecological systems, recognizing the diversity of",climate_change,"  Climate change  A change in the state of the  climate  that can be identified (e.g., by using stat"
risk,"The potential for adverse consequences for human or ecological systems, recognizing the diversity of",impacts,"  Impacts  The consequences of realized  risks  on natural and human systems, where risks result fro"
risk_assessment,The qualitative and/or quantitative scientific estimation of  risks . See also  Risk management  and,risk_management,"  Risk management  Plans, actions, strategies or policies to reduce the  likelihood  and/or magnitud"
risk_assessment,The qualitative and/or quantitative scientific estimation of  risks . See also  Risk management  and,risk_perception,  Risk perception  The subjective judgement that people make about the characteristics and severity 
risk_framework,A common framework for describing and assessing  risk  across all three Working Groups is adopted to,risk,"  Risk  The potential for adverse consequences for human or ecological systems, recognizing the dive"
risk_framework,A common framework for describing and assessing  risk  across all three Working Groups is adopted to,risk_assessment,  Risk assessment  The qualitative and/or quantitative scientific estimation of  risks . See also  R
risk_framework,A common framework for describing and assessing  risk  across all three Working Groups is adopted to,climate_change,"  Climate change  A change in the state of the  climate  that can be identified (e.g., by using stat"
risk_management,"Plans, actions, strategies or policies to reduce the  likelihood  and/or magnitude of adverse potent",likelihood,"  Likelihood  The chance of a specific outcome occurring, where this might be estimated probabilisti"
risk_management,"Plans, actions, strategies or policies to reduce the  likelihood  and/or magnitude of adverse potent",risk_assessment,  Risk assessment  The qualitative and/or quantitative scientific estimation of  risks . See also  R
risk_management,"Plans, actions, strategies or policies to reduce the  likelihood  and/or magnitude of adverse potent",risk_perception,  Risk perception  The subjective judgement that people make about the characteristics and severity 
risk_perception,The subjective judgement that people make about the characteristics and severity of a  risk . See al,risk,"  Risk  The potential for adverse consequences for human or ecological systems, recognizing the dive"
risk_perception,The subjective judgement that people make about the characteristics and severity of a  risk . See al,risk_assessment,  Risk assessment  The qualitative and/or quantitative scientific estimation of  risks . See also  R
risk_perception,The subjective judgement that people make about the characteristics and severity of a  risk . See al,risk_management,"  Risk management  Plans, actions, strategies or policies to reduce the  likelihood  and/or magnitud"
rock_glacier,A debris landform (mass of rock fragments and finer material that contains either an ice core or an ,permafrost,"  Permafrost  Ground (soil or rock, and included ice and organic material) that remains at or below "
rock_glacier,A debris landform (mass of rock fragments and finer material that contains either an ice core or an ,glacier,"  Glacier  A perennial mass of ice, and possibly firn and snow, originating on the land surface by a"
sampling_uncertainty,See  Uncertainty .,uncertainty,  Uncertainty  A state of incomplete knowledge that can result from a lack of information or from di
aviinor_forecasts__but_are_used_to_provide_a_view_of_the_implications_of_developments_and_actions__see_also,Pathways  and  Scenario  s toryline  (under  Storyline ).,pathways,  Pathways  The temporal evolution of natural and/or human systems towards a future state. Pathway c
aviinor_forecasts__but_are_used_to_provide_a_view_of_the_implications_of_developments_and_actions__see_also,Pathways  and  Scenario  s toryline  (under  Storyline ).,scenario,  Scenario  A plausible description of how the future may develop based on a coherent and internally
aviinor_forecasts__but_are_used_to_provide_a_view_of_the_implications_of_developments_and_actions__see_also,Pathways  and  Scenario  s toryline  (under  Storyline ).,storyline,  Storyline  A way of making sense of a situation or a series of events through the construction of 
scenario_storyline,See  Storyline .,storyline,  Storyline  A way of making sense of a situation or a series of events through the construction of 
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater. Sea ice may be disco,ocean,"  Ocean  The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97"
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater. Sea ice may be disco,coast,"  Coast  The land near to the sea. The term ‘coastal’ can refer to that land (e.g., as in ‘coastal c"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally ( relative sea level  change) at season",ocean,"  Ocean  The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally ( relative sea level  change) at season",global_mean_sea_level__gmsl__change,  Global mean sea level (GMSL) change  See  Sea level change (sea level rise/sea level fall) .
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally ( relative sea level  change) at season",sea_level_equivalent__sle_,"  Sea level equivalent (SLE)  The SLE of a mass of water, ice, or water vapour is that mass, convert"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally ( relative sea level  change) at season",glacial_isostatic_adjustment__gia_,"  Glacial isostatic adjustment (GIA)  The ongoing changes in  gravity, rotation and viscoelastic sol"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally ( relative sea level  change) at season",extreme_sea_level__esl_,"  Extreme sea level (ESL)  The occurrence of an exceptionally low or high local sea surface height, "
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally ( relative sea level  change) at season",storm_surge,"  Storm surge  The temporary increase, at a particular locality, in the height of the sea due to ext"
sea_level_equivalent__sle_,"The SLE of a mass of water, ice, or water vapour is that mass, converted to a volume using a density",ocean,"  Ocean  The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97"
sea_surface_temperature__sst_,"The subsurface bulk temperature in the top few metres of the  ocean , measured by ships, buoys and d",ocean,"  Ocean  The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97"
semi-direct__aerosol__effect,See  Aerosol–radiation interaction .,aerosol–radiation_interaction,  Aerosol–radiation interaction  An interaction of  aerosol  directly with radiation produces radiat
semi-empirical_model,Model in which calculations are based on a combination of observed associations between variables an,global_mean_sea_level__gmsl__change,  Global mean sea level (GMSL) change  See  Sea level change (sea level rise/sea level fall) .
semi-empirical_model,Model in which calculations are based on a combination of observed associations between variables an,global_surface_temperature,  Global surface temperature  See  Global mean surface temperature (GMST)  and  Global mean surface 
semi-empirical_model,Model in which calculations are based on a combination of observed associations between variables an,radiative_forcing,"  Radiative forcing  The change in the net, downward minus upward, radiative  flux  (expressed in W "
sensible_heat_flux,The turbulent or conductive flux of heat from the Earth’s surface to the  atmosphere  that is not as,atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
sensible_heat_flux,The turbulent or conductive flux of heat from the Earth’s surface to the  atmosphere  that is not as,latent_heat_flux,  Latent heat flux  The turbulent  flux  of heat from the Earth’s surface to the  atmosphere  that i
sequestration,"The process of storing carbon in a carbon  pool . See also  Pool, carbon and nitrogen ,  Reservoir ,",pool__carbon_and_nitrogen,"  Pool, carbon and nitrogen  A  reservoir  in the Earth system where elements, such as carbon and ni"
sequestration,"The process of storing carbon in a carbon  pool . See also  Pool, carbon and nitrogen ,  Reservoir ,",uptake,"  Uptake  The transfer of substances (such as carbon) or energy (e.g., heat) from one compartment of"
sequestration_potential,The quantity of  greenhouse gases  that can be removed from the  atmosphere  by  anthropogenic  enha,atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
sequestration_potential,The quantity of  greenhouse gases  that can be removed from the  atmosphere  by  anthropogenic  enha,anthropogenic,  Anthropogenic  Resulting from or produced by human activities.
sequestration_potential,The quantity of  greenhouse gases  that can be removed from the  atmosphere  by  anthropogenic  enha,mitigation_potential,  Mitigation potential  The quantity of net  greenhouse gas  emission reductions that can be achieve
sequestration_potential,The quantity of  greenhouse gases  that can be removed from the  atmosphere  by  anthropogenic  enha,pool__carbon_and_nitrogen,"  Pool, carbon and nitrogen  A  reservoir  in the Earth system where elements, such as carbon and ni"
sequestration_potential,The quantity of  greenhouse gases  that can be removed from the  atmosphere  by  anthropogenic  enha,sequestration,"  Sequestration  The process of storing carbon in a carbon  pool . See also  Pool, carbon and nitrog"
sequestration_potential,The quantity of  greenhouse gases  that can be removed from the  atmosphere  by  anthropogenic  enha,source,"  Source  Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  o"
sequestration_potential,The quantity of  greenhouse gases  that can be removed from the  atmosphere  by  anthropogenic  enha,uptake,"  Uptake  The transfer of substances (such as carbon) or energy (e.g., heat) from one compartment of"
shared_policy_assumptions__spas_,See  Shared Socio-economic Pathways (SSPs)  (under  Pathways ).,shared_socio-economic_pathways__ssps_,  Shared Socio-economic Pathways (SSPs)  See  Pathways .
shared_policy_assumptions__spas_,See  Shared Socio-economic Pathways (SSPs)  (under  Pathways ).,pathways,  Pathways  The temporal evolution of natural and/or human systems towards a future state. Pathway c
shared_socio-economic_pathways__ssps_,See  Pathways .,pathways,  Pathways  The temporal evolution of natural and/or human systems towards a future state. Pathway c
short-lived_climate_forcers__slcfs_,A set of chemically reactive compounds with short (relative to  carbon dioxide (CO 2 ) ) atmospheric,carbon_dioxide__co,"  Carbon dioxide (CO 2 )  A naturally occurring gas, CO 2 is also a by-product of burning  fossil fu"
short-lived_climate_forcers__slcfs_,A set of chemically reactive compounds with short (relative to  carbon dioxide (CO 2 ) ) atmospheric,carbon_dioxide__co,  Carbon dioxide (CO 2 ) fertilization  The increase of plant  photosynthesis  and water-use efficie
short-lived_climate_forcers__slcfs_,A set of chemically reactive compounds with short (relative to  carbon dioxide (CO 2 ) ) atmospheric,radiative_forcing,"  Radiative forcing  The change in the net, downward minus upward, radiative  flux  (expressed in W "
aviiindirect__with_direct_slcfs_exerting_climate_effects_through_their_radiative_forcing_and_indirect_slcfs_being_the,"precursors  of other direct climate forcers. Direct SLCFs include  methane (CH 4  ) ,  ozone (O 3  )",precursors,"  Precursors  Atmospheric compounds that are not  greenhouse gases (GHGs)  or  aerosols , but that h"
aviiindirect__with_direct_slcfs_exerting_climate_effects_through_their_radiative_forcing_and_indirect_slcfs_being_the,"precursors  of other direct climate forcers. Direct SLCFs include  methane (CH 4  ) ,  ozone (O 3  )",methane__ch,  Methane (CH 4 )  The greenhouse gas methane is the major component of natural gas and associated w
aviiindirect__with_direct_slcfs_exerting_climate_effects_through_their_radiative_forcing_and_indirect_slcfs_being_the,"precursors  of other direct climate forcers. Direct SLCFs include  methane (CH 4  ) ,  ozone (O 3  )",ozone__o,"  Ozone (O 3 )  The triatomic form of oxygen, and a gaseous  atmospheric  constituent. In the  tropo"
aviiindirect__with_direct_slcfs_exerting_climate_effects_through_their_radiative_forcing_and_indirect_slcfs_being_the,"precursors  of other direct climate forcers. Direct SLCFs include  methane (CH 4  ) ,  ozone (O 3  )",black_carbon__bc_,"  Black carbon (BC)  A relatively pure form of carbon, also known as soot, arising from the incomple"
short-lived_climate_pollutants__slcp_,See  Short-lived climate forcers (SLCFs) .,short-lived_climate_forcers__slcfs_,  Short-lived climate forcers (SLCFs)  A set of chemically reactive compounds with short (relative t
shortwave_radiation,See  Solar radiation .,solar_radiation,  Solar radiation  Electromagnetic radiation emitted by the Sun with a spectrum close to that of a b
simple_climate_model__scm_,"A broad class of lower-dimensional models of the  energy balance , radiative transfer,  carbon cycle",climate,"  Climate  Climate in a narrow sense is usually defined as the average weather, or more rigorously a"
simple_climate_model__scm_,"A broad class of lower-dimensional models of the  energy balance , radiative transfer,  carbon cycle",evidence,  Evidence  Data and information used in the scientific process to establish findings. In this repor
simple_climate_model__scm_,"A broad class of lower-dimensional models of the  energy balance , radiative transfer,  carbon cycle",transient_climate_response_to_cumulative_co,  Transient climate response to cumulative CO 2 emissions (TCRE)  See  Climate sensitivity .
simple_climate_model__scm_,"A broad class of lower-dimensional models of the  energy balance , radiative transfer,  carbon cycle",emulators,"  Emulators  A broad class of heavily parametrized models (‘simple climate models’), statistical met"
sink,"Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precursor  o",aerosol,"  Aerosol  A suspension of airborne solid or liquid particles, with typical particle size in the ran"
sink,"Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precursor  o",atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
sink,"Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precursor  o",pool__carbon_and_nitrogen,"  Pool, carbon and nitrogen  A  reservoir  in the Earth system where elements, such as carbon and ni"
sink,"Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precursor  o",sequestration,"  Sequestration  The process of storing carbon in a carbon  pool . See also  Pool, carbon and nitrog"
sink,"Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precursor  o",uptake,"  Uptake  The transfer of substances (such as carbon) or energy (e.g., heat) from one compartment of"
socio-economic_scenario,See  Scenario .,scenario,  Scenario  A plausible description of how the future may develop based on a coherent and internally
solar_activity,"General term collectively describing a variety of magnetic phenomena on the Sun such as  sunspots , ",sunspots,"  Sunspots  Dark areas on the Sun where strong magnetic fields reduce the convection, causing a temp"
solar_activity,"General term collectively describing a variety of magnetic phenomena on the Sun such as  sunspots , ",faculae,  Faculae  Bright patches on the Sun. The area covered by faculae is greater during periods of high 
solar_cycle__11-year_,A quasi-regular modulation of  solar activity  with varying amplitude and a period of between 8 and ,solar_activity,  Solar activity  General term collectively describing a variety of magnetic phenomena on the Sun su
solar_radiation,Electromagnetic radiation emitted by the Sun with a spectrum close to that of a black body with a te,terrestrial_radiation,"  Terrestrial radiation  Radiation emitted by the Earth’s surface, the  atmosphere  and clouds. It i"
solar_radiation,Electromagnetic radiation emitted by the Sun with a spectrum close to that of a black body with a te,insolation,  Insolation  The amount of  solar radiation  reaching the Earth by latitude and by season measured 
solar_radiation,Electromagnetic radiation emitted by the Sun with a spectrum close to that of a black body with a te,total_solar_irradiance__tsi_,  Total solar irradiance (TSI)  The total amount of  solar radiation  in watts per square metre rece
solar_radiation_modification__srm_,Refers to a range of radiation modification measures not related to greenhouse gas (GHG)  mitigation,global_warming,  Global warming  Global warming refers to the increase in  global surface temperature  relative to 
solar_radiation_modification__srm_,Refers to a range of radiation modification measures not related to greenhouse gas (GHG)  mitigation,solar_radiation,  Solar radiation  Electromagnetic radiation emitted by the Sun with a spectrum close to that of a b
solar_radiation_modification__srm_,Refers to a range of radiation modification measures not related to greenhouse gas (GHG)  mitigation,longwave_radiation,  Longwave radiation  See  Terrestrial radiation .
aviidissolved_inorganic_carbon,from the  ocean ’s surface to its interior. The solubility pump is primarily driven by the solubilit,ocean,"  Ocean  The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97"
aviidissolved_inorganic_carbon,from the  ocean ’s surface to its interior. The solubility pump is primarily driven by the solubilit,carbon_dioxide__co,"  Carbon dioxide (CO 2 )  A naturally occurring gas, CO 2 is also a by-product of burning  fossil fu"
aviidissolved_inorganic_carbon,from the  ocean ’s surface to its interior. The solubility pump is primarily driven by the solubilit,carbon_dioxide__co,  Carbon dioxide (CO 2 ) fertilization  The increase of plant  photosynthesis  and water-use efficie
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a greenh",aerosol,"  Aerosol  A suspension of airborne solid or liquid particles, with typical particle size in the ran"
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a greenh",atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a greenh",pool__carbon_and_nitrogen,"  Pool, carbon and nitrogen  A  reservoir  in the Earth system where elements, such as carbon and ni"
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a greenh",sequestration,"  Sequestration  The process of storing carbon in a carbon  pool . See also  Pool, carbon and nitrog"
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a greenh",uptake,"  Uptake  The transfer of substances (such as carbon) or energy (e.g., heat) from one compartment of"
south_american_monsoon__samerm_,See  Global monsoon .,global_monsoon,  Global monsoon  The global monsoon (GM) is a global-scale solstitial mode that dominates the annua
southern_annular_mode__sam_,See  Annular modes .,annular_modes,  Annular modes  Hemispheric scale patterns of atmospheric variability characterized by opposing and
south_pacific_convergence_zone__spcz_,"A band of low-level convergence, cloudiness and precipitation ranging from the west Pacific warm poo",climate,"  Climate  Climate in a narrow sense is usually defined as the average weather, or more rigorously a"
southern_oscillation,See  El Niño–Southern Oscillation (ENSO) .,el_niño–southern_oscillation__enso_,  El Niño–Southern Oscillation (ENSO)  The term El Niño was initially used to describe a warm-water 
stadial_or_stade,"A brief period of regional climatic cooling during a  glacial  or  interglacial  interval, often cha",interstadial_or_interstade,  Interstadial or interstade  A brief period of regional climatic warming during a  glacial  or  int
statistical_downscaling,See  Downscaling .,downscaling,  Downscaling  A method that derives local- to regional-scale information from larger-scale models o
storm_surge,"The temporary increase, at a particular locality, in the height of the sea due to extreme meteorolog",sea_level_change__sea_level_rise_sea_level_fall_,"  Sea level change (sea level rise/sea level fall)  Change to the height of sea level, both globally"
storm_surge,"The temporary increase, at a particular locality, in the height of the sea due to extreme meteorolog",extreme_sea_level__esl_,"  Extreme sea level (ESL)  The occurrence of an exceptionally low or high local sea surface height, "
stratification,"Process of forming of layers of ( ocean ) water with different properties such as salinity, density ",ocean,"  Ocean  The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97"
stratification,"Process of forming of layers of ( ocean ) water with different properties such as salinity, density ",ocean_acidification__oa_,"  Ocean acidification (OA)  A reduction in the  pH  of the  ocean , accompanied by other chemical ch"
stratosphere,"The highly stratified region of the atmosphere above the  tropopause , extending to about 50 km alti",tropopause,  Tropopause  The boundary between the  troposphere  and the  stratosphere . It ranges from 8–9 km a
stratosphere,"The highly stratified region of the atmosphere above the  tropopause , extending to about 50 km alti",troposphere,"  Troposphere  The lowest part of the  atmosphere , below the  tropopause , where clouds and weather"
stratospheric_aerosol_injection__sai_,See  Solar radiation modification (SRM) .,solar_radiation_modification__srm_,  Solar radiation modification (SRM)  Refers to a range of radiation modification measures not relat
stratosphere–troposphere_exchange__ste_,Stratosphere – troposphere  exchange (STE) is understood as the  flux  of air or trace constituents ,stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
stratosphere–troposphere_exchange__ste_,Stratosphere – troposphere  exchange (STE) is understood as the  flux  of air or trace constituents ,troposphere,"  Troposphere  The lowest part of the  atmosphere , below the  tropopause , where clouds and weather"
stratosphere–troposphere_exchange__ste_,Stratosphere – troposphere  exchange (STE) is understood as the  flux  of air or trace constituents ,flux,"  Flux  A movement (a flow) of matter (e.g., water vapour, particles), heat or energy from one place"
stratosphere–troposphere_exchange__ste_,Stratosphere – troposphere  exchange (STE) is understood as the  flux  of air or trace constituents ,tropopause,  Tropopause  The boundary between the  troposphere  and the  stratosphere . It ranges from 8–9 km a
stratosphere–troposphere_exchange__ste_,Stratosphere – troposphere  exchange (STE) is understood as the  flux  of air or trace constituents ,troposphere,"  Troposphere  The lowest part of the  atmosphere , below the  tropopause , where clouds and weather"
stratosphere–troposphere_exchange__ste_,Stratosphere – troposphere  exchange (STE) is understood as the  flux  of air or trace constituents ,stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
stratospheric_ozone,"Stratospheric ozone describes the  ozone (O 3  )  that resides in the  stratosphere , the region of ",ozone__o,"  Ozone (O 3 )  The triatomic form of oxygen, and a gaseous  atmospheric  constituent. In the  tropo"
stratospheric_ozone,"Stratospheric ozone describes the  ozone (O 3  )  that resides in the  stratosphere , the region of ",stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
stratospheric_ozone,"Stratospheric ozone describes the  ozone (O 3  )  that resides in the  stratosphere , the region of ",atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
stratospheric_ozone,"Stratospheric ozone describes the  ozone (O 3  )  that resides in the  stratosphere , the region of ",ozone_layer,  Ozone layer  A layer of Earth’s  stratosphere  that absorbs most of the Sun’s ultraviolet radiatio
stratospheric_polar_vortex,A large-scale region of cold air poleward of approximately 60 degrees that is contained by a strong ,tropopause,  Tropopause  The boundary between the  troposphere  and the  stratosphere . It ranges from 8–9 km a
stratospheric_polar_vortex,A large-scale region of cold air poleward of approximately 60 degrees that is contained by a strong ,stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
stratospheric_sounding_unit__ssu_,A three-channel infrared sounder on operational U.S. National Oceanic and Atmospheric Administration,stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
subduction,Ocean  process in which surface waters enter the ocean interior from the surface mixed layer through,ocean,"  Ocean  The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97"
subduction,Ocean  process in which surface waters enter the ocean interior from the surface mixed layer through,advection,"  Advection  Transport of water or air along with its properties  (e.g., temperature, chemical trace"
sudden_stratospheric_warming__ssw_,A phenomena of rapid warming in the  stratosphere  at high latitudes (sometimes more than 50°C in 1–,stratosphere,"  Stratosphere  The highly stratified region of the atmosphere above the  tropopause , extending to "
sunspots,"Dark areas on the Sun where strong magnetic fields reduce the convection, causing a temperature redu",solar_activity,  Solar activity  General term collectively describing a variety of magnetic phenomena on the Sun su
surface_air_temperature,See  Land surface air temperature (LSAT)  and  Global mean surface air temperature (GSAT) .,land_surface_air_temperature__lsat_,"  Land surface air temperature (LSAT)  The near-surface air temperature over land, typically measure"
surface_air_temperature,See  Land surface air temperature (LSAT)  and  Global mean surface air temperature (GSAT) .,global_mean_surface_air_temperature__gsat_,  Global mean surface air temperature (GSAT)  Global average of near-surface air temperatures over l
surface_mass_balance__smb_,See  Mass balance/budget (of glaciers or ice sheets) .,mass_balance_budget__of_glaciers_or_ice_sheets_,  Mass balance/budget (of glaciers or ice sheets)  Difference between the mass input ( accumulation 
surface_temperature,"See  Global mean surface air temperature (GSAT) ,  Global mean surface temperature (GMST) ,  Land su",global_mean_surface_air_temperature__gsat_,  Global mean surface air temperature (GSAT)  Global average of near-surface air temperatures over l
surface_temperature,"See  Global mean surface air temperature (GSAT) ,  Global mean surface temperature (GMST) ,  Land su",global_mean_surface_temperature__gmst_,  Global mean surface temperature (GMST)  Estimated global average of near-surface air temperatures 
surface_temperature,"See  Global mean surface air temperature (GSAT) ,  Global mean surface temperature (GMST) ,  Land su",land_surface_air_temperature__lsat_,"  Land surface air temperature (LSAT)  The near-surface air temperature over land, typically measure"
surface_temperature,"See  Global mean surface air temperature (GSAT) ,  Global mean surface temperature (GMST) ,  Land su",sea_surface_temperature__sst_,  Sea surface temperature (SST)  The subsurface bulk temperature in the top few metres of the  ocean
surprises,A class of  risk  that can be defined as low- likelihood  but well-understood events and events that,risk,"  Risk  The potential for adverse consequences for human or ecological systems, recognizing the dive"
surprises,A class of  risk  that can be defined as low- likelihood  but well-understood events and events that,likelihood,"  Likelihood  The chance of a specific outcome occurring, where this might be estimated probabilisti"
swash,See  Extreme sea level (ESL) .,extreme_sea_level__esl_,"  Extreme sea level (ESL)  The occurrence of an exceptionally low or high local sea surface height, "
talik,"A layer or body of unfrozen ground in a  permafrost  area due to a local anomaly in thermal, hydrolo",permafrost,"  Permafrost  Ground (soil or rock, and included ice and organic material) that remains at or below "
technical_potential,See  Mitigation potential .,mitigation_potential,  Mitigation potential  The quantity of net  greenhouse gas  emission reductions that can be achieve
teleconnection,"Association between  climate  variables at widely separated, geographically fixed locations related ",climate,"  Climate  Climate in a narrow sense is usually defined as the average weather, or more rigorously a"
teleconnection,"Association between  climate  variables at widely separated, geographically fixed locations related ",atlantic_meridional_overturning_circulation__amoc_,  Atlantic Meridional Overturning Circulation (AMOC)  See  Meridional overturning circulation (MOC) 
teleconnection,"Association between  climate  variables at widely separated, geographically fixed locations related ",walker_circulation,  Walker circulation  Direct thermally driven zonal overturning circulation in the  atmosphere  over
teleconnection,"Association between  climate  variables at widely separated, geographically fixed locations related ",modes_of_climate_variability,  Modes of climate variability  Recurrent space-time structures of  natural variability  of the  cli
teleconnection,"Association between  climate  variables at widely separated, geographically fixed locations related ",teleconnection_pattern,  Teleconnection pattern  Spatial structure of climate  anomalies  that are linked to each other thr
teleconnection_pattern,Spatial structure of climate  anomalies  that are linked to each other through  teleconnection  proc,teleconnection,"  Teleconnection  Association between  climate  variables at widely separated, geographically fixed "
teleconnection_pattern,Spatial structure of climate  anomalies  that are linked to each other through  teleconnection  proc,large-scale,  Large-scale  The  climate system  involves process interactions from the micro- to the global-scal
teleconnection_pattern,Spatial structure of climate  anomalies  that are linked to each other through  teleconnection  proc,modes_of_climate_variability,  Modes of climate variability  Recurrent space-time structures of  natural variability  of the  cli
teleconnection_pattern,Spatial structure of climate  anomalies  that are linked to each other through  teleconnection  proc,teleconnection,"  Teleconnection  Association between  climate  variables at widely separated, geographically fixed "
temperature_overshoot,"Exceedance of a specified global warming level, followed by a decline to or below that level during ",likelihood,"  Likelihood  The chance of a specific outcome occurring, where this might be estimated probabilisti"
temperature_overshoot,"Exceedance of a specified global warming level, followed by a decline to or below that level during ",overshoot_pathways,  Overshoot pathways  See  Pathways .
temperature_overshoot,"Exceedance of a specified global warming level, followed by a decline to or below that level during ",pathways,  Pathways  The temporal evolution of natural and/or human systems towards a future state. Pathway c
terrestrial_radiation,"Radiation emitted by the Earth’s surface, the  atmosphere  and clouds. It is also known as thermal i",atmosphere,"  Atmosphere  The gaseous envelope surrounding the Earth, divided into five layers – the  tropospher"
terrestrial_radiation,"Radiation emitted by the Earth’s surface, the  atmosphere  and clouds. It is also known as thermal i",solar_radiation,  Solar radiation  Electromagnetic radiation emitted by the Sun with a spectrum close to that of a b
thermal_expansion,See  Steric sea level change  (under  Sea level change (sea level rise/sea level fall) ).,steric_sea_level_change,  Steric sea level change  See  Sea level change (sea level rise/ sea level fall) .
thermal_expansion,See  Steric sea level change  (under  Sea level change (sea level rise/sea level fall) ).,sea_level_change__sea_level_rise_sea_level_fall_,"  Sea level change (sea level rise/sea level fall)  Change to the height of sea level, both globally"
thermocline,"The layer of maximum vertical temperature gradient in the  ocean , lying between the surface ocean a",ocean,"  Ocean  The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97"
thermocline,"The layer of maximum vertical temperature gradient in the  ocean , lying between the surface ocean a",subduction,  Subduction  Ocean  process in which surface waters enter the ocean interior from the surface mixed
thermocline,"The layer of maximum vertical temperature gradient in the  ocean , lying between the surface ocean a",halocline,  Halocline  A layer in the oceanic water column in which salinity changes rapidly with depth. Gener
thermohaline_circulation__thc_,See  Meridional overturning circulation (MOC) .,meridional_overturning_circulation__moc_,  Meridional overturning circulation (MOC)  Meridional (north–south) overturning circulation in the 
thermokarst,Process by which characteristic landforms result from thawing of ice-rich  permafrost  or melting of,permafrost,"  Permafrost  Ground (soil or rock, and included ice and organic material) that remains at or below "
thermosteric,See  Sea level change (sea level rise/sea level fall) .,sea_level_change__sea_level_rise_sea_level_fall_,"  Sea level change (sea level rise/sea level fall)  Change to the height of sea level, both globally"
time_of_emergence__toe_,Time when a specific  anthropogenic  signal related to  climate change  is statistically detected to,anthropogenic,  Anthropogenic  Resulting from or produced by human activities.
time_of_emergence__toe_,Time when a specific  anthropogenic  signal related to  climate change  is statistically detected to,climate_change,"  Climate change  A change in the state of the  climate  that can be identified (e.g., by using stat"
