,id,source,target,package,section,object,subsection,source_text
840,id7854,1,WGII Figure 4.4,WGII,,Figure,,Figure 4.2: The illustrative development pathways 
841,id7854,1,WGII Chapter 4.5,WGII,Chapter,,,Figure 4.2: The illustrative development pathways 
842,id7854,1,WGII Chapter 4.6,WGII,Chapter,,,Figure 4.2: The illustrative development pathways 
843,id7854,1,WGII Chapter 4.9,WGII,Chapter,,,Figure 4.2: The illustrative development pathways 
844,id7854,1,WGIII SPM A,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
845,id7854,1,WGIII SPM B1,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
846,id7854,1,WGIII SPM B.3,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
847,id7854,1,WGIII SPM B.6,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
848,id7854,1,WGIII SPM C.4,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
849,id7854,1,WGIII SPM D1-3,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
850,id7854,1,WGIII SPM E.1,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
851,id7854,1,WGIII SPM E.2,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
852,id7854,1,WGIII SPM E.4,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
853,id7854,1,WGIII SPM E.5,WGIII,SPM,,,Figure 4.2: The illustrative development pathways 
854,id7854,1,WGIII FigureTS 1,WGIII,,FigureTS,,Figure 4.2: The illustrative development pathways 
855,id7854,1,TS 7,,TS,,,Figure 4.2: The illustrative development pathways 
856,id7854,1,Box TS 3,,TS,Box,,Figure 4.2: The illustrative development pathways 
857,id7854,1,Box TS 8,,TS,Box,,Figure 4.2: The illustrative development pathways 
858,id7854,1,CWGBox 1,,,,CWGBox 1,Figure 4.2: The illustrative development pathways 
859,id7854,1,WGIII CCBox 5 in Chapter 4,WGIII,Chapter,CCBox,,Figure 4.2: The illustrative development pathways 
860,id7854,1,SR1.5 SPM D1-6,SR1.5,SPM,,,Figure 4.2: The illustrative development pathways 
861,id7854,1,SRCCL SPM D.3,SRCCL,SPM,,,Figure 4.2: The illustrative development pathways 
862,id7916,1,WGII SPM C.2,WGII,SPM,,,Integrating  ambitious  climate  actions  with  ma
863,id7916,1,WGII SPM C.4.1,WGII,SPM,,,Integrating  ambitious  climate  actions  with  ma
864,id7916,1,WGII SPM D.1.3,WGII,SPM,,,Integrating  ambitious  climate  actions  with  ma
865,id7916,1,WGII SPM D.2,WGII,SPM,,,Integrating  ambitious  climate  actions  with  ma
866,id7916,1,WGII SPM D.3.2,WGII,SPM,,,Integrating  ambitious  climate  actions  with  ma
867,id7916,1,WGII SPM E.2.2,WGII,SPM,,,Integrating  ambitious  climate  actions  with  ma
868,id7916,1,WGII SPM E.4,WGII,SPM,,,Integrating  ambitious  climate  actions  with  ma
869,id7916,1,WGII SPM TS 2,WGII,SPM,,TS 2,Integrating  ambitious  climate  actions  with  ma
870,id7916,1,WGII SPM TS 5.2,WGII,SPM,,TS 5.2,Integrating  ambitious  climate  actions  with  ma
871,id7916,1,WGII TS 6.4,WGII,TS,,,Integrating  ambitious  climate  actions  with  ma
872,id7916,1,WGII TS 15,WGII,TS,,,Integrating  ambitious  climate  actions  with  ma
873,id7916,1,WGII TS Box TS 3,WGII,TS,Box,,Integrating  ambitious  climate  actions  with  ma
874,id7916,1,WGIII SPM B.4.2,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
875,id7916,1,WGIII SPM C.5.4,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
876,id7916,1,WGIII SPM C.6.2,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
877,id7916,1,WGIII SPM C.12.2,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
878,id7916,1,WGIII SPM D.3.4,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
879,id7916,1,WGIII SPM E.4.2,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
880,id7916,1,WGIII SPM E.4.5,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
881,id7916,1,WGIII SPM E.5.2,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
882,id7916,1,WGIII SPM E.5.3,WGIII,SPM,,,Integrating  ambitious  climate  actions  with  ma
883,id7916,1,WGIII TS 1,WGIII,TS,,,Integrating  ambitious  climate  actions  with  ma
884,id7916,1,WGIII Box TS 15,WGIII,TS,Box,,Integrating  ambitious  climate  actions  with  ma
885,id7916,1,WGIII Chapter 15.2,WGIII,Chapter,,,Integrating  ambitious  climate  actions  with  ma
886,id7916,1,WGIII CCBox 1 on COVID in Chapter 1,WGIII,,CCBox,on COVID in Chapter 1,Integrating  ambitious  climate  actions  with  ma
887,id7964,1,WGI SPM B.1.3,WGI,SPM,,,Global  warming  will  continue  to  increase  in 
888,id7964,1,WGI SPM B.1.4,WGI,SPM,,,Global  warming  will  continue  to  increase  in 
889,id7964,1,WGI SPM C.1,WGI,SPM,,,Global  warming  will  continue  to  increase  in 
890,id7964,1,WGI SPM C.2,WGI,SPM,,,Global  warming  will  continue  to  increase  in 
891,id7964,1,WGI CSBox TS 1,WGI,TS,CSBox,,Global  warming  will  continue  to  increase  in 
892,id7964,1,WGI CCBox 4.1,WGI,,CCBox,,Global  warming  will  continue  to  increase  in 
893,id7964,1,WGII SPM B.3,WGII,SPM,,,Global  warming  will  continue  to  increase  in 
894,id7964,1,WGII SPM B.3.1,WGII,SPM,,,Global  warming  will  continue  to  increase  in 
895,id7964,1,WGIII Box SPM 1 Figure 1,WGIII,SPM,Box,1 Figure 1,Global  warming  will  continue  to  increase  in 
896,id8027,1,WGI SPM footnote 38,WGI,SPM,footnote,,92 See Annex I: Glossary. The main internal variab
897,id8091,1,WGI SPM C.2.6,WGI,SPM,,,high  reliance  on  climate-sensitive  livelihoods
898,id8091,1,WGII SPM B.2,WGII,SPM,,,high  reliance  on  climate-sensitive  livelihoods
899,id8091,1,WGII SPM B.2.3,WGII,SPM,,,high  reliance  on  climate-sensitive  livelihoods
900,id8091,1,WGII SPM B.2.5,WGII,SPM,,,high  reliance  on  climate-sensitive  livelihoods
901,id8091,1,WGII SPM B.3,WGII,SPM,,,high  reliance  on  climate-sensitive  livelihoods
902,id8091,1,WGII SPM B.3.2,WGII,SPM,,,high  reliance  on  climate-sensitive  livelihoods
903,id8091,1,WGII TS C.5.2,WGII,TS,,,high  reliance  on  climate-sensitive  livelihoods
904,id8121,1,WGI SPM B.2.3,WGI,SPM,,,Increased  intensity  and  frequency  of  hot  ext
905,id8121,1,WGII SPM B.1.2,WGII,SPM,,,Increased  intensity  and  frequency  of  hot  ext
906,id8121,1,WGII SPM Figure SPM 2,WGII,SPM,Figure,,Increased  intensity  and  frequency  of  hot  ext
907,id8121,1,SROCC SPM B.5.1,SROCC,SPM,,,Increased  intensity  and  frequency  of  hot  ext
908,id8135,1,WGII SPM B.3.1,WGII,SPM,,,● Near-term risks for biodiversity loss are modera
909,id8151,1,WGI SPM B.2.4,WGI,SPM,,,● More intense and frequent extreme rainfall and a
910,id8151,1,WGI SPM C.2.2,WGI,SPM,,,● More intense and frequent extreme rainfall and a
911,id8151,1,WGI SPM C.2.6,WGI,SPM,,,● More intense and frequent extreme rainfall and a
912,id8151,1,WGI Chapter 11.7,WGI,Chapter,,,● More intense and frequent extreme rainfall and a
913,id8171,1,SRCCL SPM A.5.3.,SRCCL,SPM,,,confidence) {SRCCL SPM A.5.3.}. 
914,id8175,1,WGI SPM C.2.5,WGI,SPM,,,● Continued  sea  level  rise  and  increased  fre
915,id8175,1,WGI SPM C.2.6,WGI,SPM,,,● Continued  sea  level  rise  and  increased  fre
916,id8175,1,WGII SPM B.3.1,WGII,SPM,,,● Continued  sea  level  rise  and  increased  fre
917,id8175,1,WGII SPM B.5.2,WGII,SPM,,,● Continued  sea  level  rise  and  increased  fre
918,id8175,1,SRCCL SPM A.5.6,SRCCL,SPM,,,● Continued  sea  level  rise  and  increased  fre
919,id8175,1,SROCC SPM B.3.4,SROCC,SPM,,,● Continued  sea  level  rise  and  increased  fre
920,id8175,1,SROCC SPM 3.6,SROCC,SPM,,,● Continued  sea  level  rise  and  increased  fre
921,id8175,1,SROCC SPM B.9.1,SROCC,SPM,,,● Continued  sea  level  rise  and  increased  fre
922,id8194,1,WGII SPM B.4.4,WGII,SPM,,,●Climate change will significantly increase ill he
923,id8209,1,WGII TS C.4.2,WGII,TS,,,"● Cryosphere-related changes in floods, landslides"
924,id8216,1,WGI Figure SPM 6,WGI,SPM,Figure,,● The  projected  increase  in  frequency  and  in
925,id8216,1,WGI SPM B.2.2,WGI,SPM,,,● The  projected  increase  in  frequency  and  in
926,id8216,1,WGII TS C.4.5,WGII,TS,,,● The  projected  increase  in  frequency  and  in
927,id8284,1,WGI SPM 2.7,WGI,SPM,,,"across the food, energy and water sectors as impac"
928,id8284,1,WGII SPM B.2.1,WGII,SPM,,,"across the food, energy and water sectors as impac"
929,id8284,1,WGII SPM B.5,WGII,SPM,,,"across the food, energy and water sectors as impac"
930,id8284,1,WGII SPM B.5.1,WGII,SPM,,,"across the food, energy and water sectors as impac"
931,id8284,1,WGII SPM B.5.2,WGII,SPM,,,"across the food, energy and water sectors as impac"
932,id8284,1,WGII SPM B.5.3,WGII,SPM,,,"across the food, energy and water sectors as impac"
933,id8284,1,WGII SPM B.5.4,WGII,SPM,,,"across the food, energy and water sectors as impac"
934,id8284,1,WGII CCBox COVID in Chapter 7,WGII,,CCBox,in Chapter,"across the food, energy and water sectors as impac"
935,id8284,1,WGIII SPM C.11.2,WGIII,SPM,,,"across the food, energy and water sectors as impac"
936,id8284,1,SRCCL SPM A.5,SRCCL,SPM,,,"across the food, energy and water sectors as impac"
937,id8284,1,SRCCL SPM A.6.5,SRCCL,SPM,,,"across the food, energy and water sectors as impac"
938,id8299,1,WGII SPM B.4,WGII,SPM,,,With every increment of global warming losses and 
939,id8299,1,WGII SPM C.3,WGII,SPM,,,With every increment of global warming losses and 
940,id8299,1,WGII SPM C.3.5,WGII,SPM,,,With every increment of global warming losses and 
941,id8393,1,WGI Figure 9.32,WGI,,Figure,,"population change), based on the intermediate GHG "
942,id8393,1,WGII SPM B4.3,WGII,SPM,,,"population change), based on the intermediate GHG "
943,id8393,1,WGII SPM B1.3,WGII,SPM,,,"population change), based on the intermediate GHG "
944,id8393,1,WGII SPM B.5.1,WGII,SPM,,,"population change), based on the intermediate GHG "
945,id8393,1,WGII TS Figure TS 9,WGII,TS,Figure,,"population change), based on the intermediate GHG "
946,id8393,1,WGII TS Figure TS 10 (c),WGII,TS,Figure,10 (c),"population change), based on the intermediate GHG "
947,id8393,1,WGII Fig 5.2,WGII,,Fig,,"population change), based on the intermediate GHG "
948,id8393,1,WGII TS B.2.3,WGII,TS,,,"population change), based on the intermediate GHG "
949,id8393,1,WGII TS B.2.3,WGII,TS,,,"population change), based on the intermediate GHG "
950,id8393,1,WGII TS B.3.3,WGII,TS,,,"population change), based on the intermediate GHG "
951,id8393,1,WGII 9.11.1.2,WGII,,,,"population change), based on the intermediate GHG "
952,id8432,1,WGII SPM B.5.1,WGII,SPM,,,"Adaptation  and  mitigation  actions,  across  sca"
953,id8432,1,WGII SPM C.2.9,WGII,SPM,,,"Adaptation  and  mitigation  actions,  across  sca"
954,id8432,1,WGII SPM D.2.1,WGII,SPM,,,"Adaptation  and  mitigation  actions,  across  sca"
955,id8432,1,WGII TS Box TS 4,WGII,TS,Box,,"Adaptation  and  mitigation  actions,  across  sca"
956,id8432,1,WGIII SPM D.3,WGIII,SPM,,,"Adaptation  and  mitigation  actions,  across  sca"
957,id8432,1,WGIII SPM D.3.3,WGIII,SPM,,,"Adaptation  and  mitigation  actions,  across  sca"
958,id8432,1,WGIII SPM,WGIII,SPM,,,"Adaptation  and  mitigation  actions,  across  sca"
959,id8432,1,WGIII SPM E.3,WGIII,SPM,,,"Adaptation  and  mitigation  actions,  across  sca"
960,id8432,1,SR1.5 SPM D.4.5,SR1.5,SPM,,,"Adaptation  and  mitigation  actions,  across  sca"
961,id8459,1,WGII SPM B.2,WGII,SPM,,,Regions  and  people  with  considerable  developm
962,id8459,1,WGII SPM B.2.4,WGII,SPM,,,Regions  and  people  with  considerable  developm
963,id8459,1,WGII SPM B.3.2,WGII,SPM,,,Regions  and  people  with  considerable  developm
964,id8459,1,WGII SPM B.3.3,WGII,SPM,,,Regions  and  people  with  considerable  developm
965,id8459,1,WGII SPM C.1,WGII,SPM,,,Regions  and  people  with  considerable  developm
966,id8459,1,WGII SPM C.1.2,WGII,SPM,,,Regions  and  people  with  considerable  developm
967,id8459,1,WGII SPM C.2.9,WGII,SPM,,,Regions  and  people  with  considerable  developm
968,id8553,1,WGII SPM C.2.3,WGII,SPM,,,"Meaningful participation and inclusive planning, i"
969,id8553,1,WGII SPM C.4.3,WGII,SPM,,,"Meaningful participation and inclusive planning, i"
970,id8553,1,WGII SPM C.4.4,WGII,SPM,,,"Meaningful participation and inclusive planning, i"
971,id8553,1,WGII SPM C.2.9,WGII,SPM,,,"Meaningful participation and inclusive planning, i"
972,id8553,1,WGII SPM D.3,WGII,SPM,,,"Meaningful participation and inclusive planning, i"
973,id8571,1,WGIII SPM D.3,WGIII,SPM,,,"Equity, inclusion, just transitions, broad and mea"
974,id8571,1,WGIII SPM D.3.2,WGIII,SPM,,,"Equity, inclusion, just transitions, broad and mea"
975,id8571,1,WGIII SPM D.3.3,WGIII,SPM,,,"Equity, inclusion, just transitions, broad and mea"
976,id8571,1,WGIII SPM D.3.4,WGIII,SPM,,,"Equity, inclusion, just transitions, broad and mea"
977,id8571,1,WGIII TS Box TS 4,WGIII,TS,Box,,"Equity, inclusion, just transitions, broad and mea"
978,id8593,1,WGIII SPM D.3.1,WGIII,SPM,,,Development priorities among countries also reflec
979,id8593,1,WGIII SPM D.3.3,WGIII,SPM,,,Development priorities among countries also reflec
980,id8607,1,WGII D.2.1,WGII,,,,Many  economic  and  regulatory  instruments  have
981,id8607,1,WGIII SPM B.3.3,WGIII,SPM,,,Many  economic  and  regulatory  instruments  have
982,id8607,1,WGIII SPM C.8.5,WGIII,SPM,,,Many  economic  and  regulatory  instruments  have
983,id8607,1,WGIII SPM C.10.2,WGIII,SPM,,,Many  economic  and  regulatory  instruments  have
984,id8607,1,WGIII SPM C.10.4,WGIII,SPM,,,Many  economic  and  regulatory  instruments  have
985,id8607,1,WGIII SPM D.3.4,WGIII,SPM,,,Many  economic  and  regulatory  instruments  have
986,id8607,1,WGIII SPM E.4.2,WGIII,SPM,,,Many  economic  and  regulatory  instruments  have
987,id8607,1,WGIII TS 5.1,WGIII,TS,,,Many  economic  and  regulatory  instruments  have
988,id8607,1,WGIII Chapter 5.4,WGIII,Chapter,,,Many  economic  and  regulatory  instruments  have
989,id8607,1,WGIII Chapter 5.8,WGIII,Chapter,,,Many  economic  and  regulatory  instruments  have
990,id8607,1,WGIII Chapter 15.2,WGIII,Chapter,,,Many  economic  and  regulatory  instruments  have
991,id8704,1,WGII SPM A,WGII,SPM,,,Rapid  and  far-reaching  transitions  across  all
992,id8704,1,WGII SPM Figure SPM 1,WGII,SPM,Figure,,Rapid  and  far-reaching  transitions  across  all
993,id8704,1,WGIII SPM C.3,WGIII,SPM,,,Rapid  and  far-reaching  transitions  across  all
994,id8704,1,SR1.5 SPM C.2,SR1.5,SPM,,,Rapid  and  far-reaching  transitions  across  all
995,id8704,1,SR1.5 SPM C.2.1,SR1.5,SPM,,,Rapid  and  far-reaching  transitions  across  all
996,id8704,1,SR1.5 SPM C.2,SR1.5,SPM,,,Rapid  and  far-reaching  transitions  across  all
997,id8704,1,SR1.5 SPM C.5,SR1.5,SPM,,,Rapid  and  far-reaching  transitions  across  all
998,id8726,1,WGII SPM C.2,WGII,SPM,,,"Feasible,  effective  and  low-cost  options  for "
999,id8726,1,WGIII SPM C.12,WGIII,SPM,,,"Feasible,  effective  and  low-cost  options  for "
1000,id8726,1,WGIII SPM E.1.1,WGIII,SPM,,,"Feasible,  effective  and  low-cost  options  for "
1001,id8726,1,SR1.5 SPM B.6,SR1.5,SPM,,,"Feasible,  effective  and  low-cost  options  for "
1002,id8753,1,WGIII SPM C.10,WGIII,SPM,,,Demand-side measures and new ways of end-use servi
1003,id8768,1,WGII SPM A.,WGII,SPM,,,94  System  transitions  involve  a  wide  portfol
1004,id8768,1,WGII SPM Figure SPM 1,WGII,SPM,Figure,,94  System  transitions  involve  a  wide  portfol
1005,id8768,1,WGII SPM Figure SPM 4,WGII,SPM,Figure,,94  System  transitions  involve  a  wide  portfol
1006,id8768,1,SR1.5 SPM C.2,SR1.5,SPM,,,94  System  transitions  involve  a  wide  portfol
1007,id8911,1,WGII SPM Figure SPM 4,WGII,SPM,Figure,,"{WGII SPM Figure SPM 4, WGII Cross-Chapter Box FEA"
1008,id8911,1,WGII CCBox FEASIB in Chapter 18,WGII,,CCBox,in Chapter,"{WGII SPM Figure SPM 4, WGII Cross-Chapter Box FEA"
1009,id8911,1,WGIII SPM C.10,WGIII,SPM,,,"{WGII SPM Figure SPM 4, WGII Cross-Chapter Box FEA"
1010,id8911,1,WGIII Chapter 12.2.1,WGIII,Chapter,,,"{WGII SPM Figure SPM 4, WGII Cross-Chapter Box FEA"
1011,id8911,1,WGIII Chapter 12.2.2,WGIII,Chapter,,,"{WGII SPM Figure SPM 4, WGII Cross-Chapter Box FEA"
1012,id8911,1,WGIII Figure SPM 6,WGIII,SPM,Figure,,"{WGII SPM Figure SPM 4, WGII Cross-Chapter Box FEA"
1013,id8911,1,WGIII SPM Figure SPM 7,WGIII,SPM,Figure,,"{WGII SPM Figure SPM 4, WGII Cross-Chapter Box FEA"
1014,id8939,1,WGIII SPM footnote 54,WGIII,SPM,footnote,,"96 In this context, ‘unabated fossil fuels’ refers"
1015,id9009,1,WGII SPM C.2.10,WGII,SPM,,,electricity systems that emit no net CO2; widespre
1016,id9009,1,WGIII SPM C.4.1,WGIII,SPM,,,electricity systems that emit no net CO2; widespre
1017,id9009,1,WGIII SPM C.4.2,WGIII,SPM,,,electricity systems that emit no net CO2; widespre
1018,id9009,1,WGIII SPM C.12.1,WGIII,SPM,,,electricity systems that emit no net CO2; widespre
1019,id9009,1,WGIII SPM E.1.1,WGIII,SPM,,,electricity systems that emit no net CO2; widespre
1020,id9009,1,WGIII TS 5.1,WGIII,TS,,,electricity systems that emit no net CO2; widespre
1021,id9038,1,WGII SPM B.5.3,WGII,SPM,,,Climate  change  and  related  extreme  events  wi
1022,id9038,1,WGII SPM C.2.10,WGII,SPM,,,Climate  change  and  related  extreme  events  wi
1023,id9038,1,WGIII TS 5.1,WGIII,TS,,,Climate  change  and  related  extreme  events  wi
1024,id9070,4.5.2,WGII TS B.9.1,WGII,TS,,,There are several options to reduce industrial emi
1025,id9070,4.5.2,WGII Chapter 16.5.2,WGII,Chapter,,,There are several options to reduce industrial emi
1026,id9070,4.5.2,WGIII SPM C.5,WGIII,SPM,,,There are several options to reduce industrial emi
1027,id9070,4.5.2,WGIII SPM C.5.2,WGIII,SPM,,,There are several options to reduce industrial emi
1028,id9070,4.5.2,WGIII SPM C.5.3,WGIII,SPM,,,There are several options to reduce industrial emi
1029,id9070,4.5.2,WGIII TS 5.5,WGIII,TS,,,There are several options to reduce industrial emi
1030,id9105,4.5.2,WGII TS B.9.1,WGII,TS,,,Many industrial and service sectors are negatively
1031,id9105,4.5.2,WGII Chapter 16.5.2,WGII,Chapter,,,Many industrial and service sectors are negatively
1032,id9105,4.5.2,WGII Chapter 4.6.3,WGII,Chapter,,,Many industrial and service sectors are negatively
1033,id9168,4.5.2,WGII SPM C.5.6,WGII,SPM,,,Urban  systems  are  critical  for  achieving  dee
1034,id9168,4.5.2,WGII SPM D.1.3,WGII,SPM,,,Urban  systems  are  critical  for  achieving  dee
1035,id9168,4.5.2,WGII SPM D.3,WGII,SPM,,,Urban  systems  are  critical  for  achieving  dee
1036,id9168,4.5.2,WGIII SPM C.6,WGIII,SPM,,,Urban  systems  are  critical  for  achieving  dee
1037,id9168,4.5.2,WGIII SPM C.6.2,WGIII,SPM,,,Urban  systems  are  critical  for  achieving  dee
1038,id9168,4.5.2,WGIII TS 5.4,WGIII,TS,,,Urban  systems  are  critical  for  achieving  dee
1039,id9168,4.5.2,SR1.5 SPM C.2.4,SR1.5,SPM,,,Urban  systems  are  critical  for  achieving  dee
1040,id9186,4.5.2,WGII SPM C.2.5,WGII,SPM,,,Considering climate change impacts and risks (e.g.
1041,id9186,4.5.2,WGIII SPM C.7.2,WGIII,SPM,,,Considering climate change impacts and risks (e.g.
1042,id9203,4.5.2,WGII SPM B.2.5,WGII,SPM,,,Transport-related  GHG  emissions  can  be  reduce
1043,id9203,4.5.2,WGIII SPM C.6.2,WGIII,SPM,,,Transport-related  GHG  emissions  can  be  reduce
1044,id9203,4.5.2,WGIII SPM C.8,WGIII,SPM,,,Transport-related  GHG  emissions  can  be  reduce
1045,id9203,4.5.2,WGIII SPM C.8.1,WGIII,SPM,,,Transport-related  GHG  emissions  can  be  reduce
1046,id9203,4.5.2,WGIII SPM C.8.2,WGIII,SPM,,,Transport-related  GHG  emissions  can  be  reduce
1047,id9203,4.5.2,WGIII SPM C.10.2,WGIII,SPM,,,Transport-related  GHG  emissions  can  be  reduce
1048,id9203,4.5.2,WGIII SPM C.10.3,WGIII,SPM,,,Transport-related  GHG  emissions  can  be  reduce
1049,id9203,4.5.2,WGIII SPM C.10.4,WGIII,SPM,,,Transport-related  GHG  emissions  can  be  reduce
1050,id9295,4.5.2,WGII SPM C.2.5,WGII,SPM,,,for  low-income  and  marginalised  communities  i
1051,id9295,4.5.2,WGII SPM C.2.6,WGII,SPM,,,for  low-income  and  marginalised  communities  i
1052,id9295,4.5.2,WGII SPM C.2.7,WGII,SPM,,,for  low-income  and  marginalised  communities  i
1053,id9295,4.5.2,WGII SPM D.3.2,WGII,SPM,,,for  low-income  and  marginalised  communities  i
1054,id9295,4.5.2,WGII TS E.1.4,WGII,TS,,,for  low-income  and  marginalised  communities  i
1055,id9295,4.5.2,WGII CCBox FEAS,WGII,,CCBox,,for  low-income  and  marginalised  communities  i
1056,id9295,4.5.2,WGIII SPM C.6,WGIII,SPM,,,for  low-income  and  marginalised  communities  i
1057,id9295,4.5.2,WGIII SPM C.6.2,WGIII,SPM,,,for  low-income  and  marginalised  communities  i
1058,id9295,4.5.2,WGIII SPM D.1.3,WGIII,SPM,,,for  low-income  and  marginalised  communities  i
1059,id9295,4.5.2,WGIII SPM D.2.1,WGIII,SPM,,,for  low-income  and  marginalised  communities  i
1060,id9302,4.5.2,WGII SPM C.2.8,WGII,SPM,,,Responses to ongoing sea level rise and land subsi
1061,id9317,4.5.2,WGII SPM C.2.1,WGII,SPM,,,There is substantial mitigation and adaptation pot
1062,id9317,4.5.2,WGII SPM C.2.2,WGII,SPM,,,There is substantial mitigation and adaptation pot
1063,id9317,4.5.2,WGII SPM C.2.5,WGII,SPM,,,There is substantial mitigation and adaptation pot
1064,id9317,4.5.2,WGIII SPM C.9.1,WGIII,SPM,,,There is substantial mitigation and adaptation pot
1065,id9317,4.5.2,SRCCL SPM B.1.1,SRCCL,SPM,,,There is substantial mitigation and adaptation pot
1066,id9317,4.5.2,SRCCL SPM B.5.4,SRCCL,SPM,,,There is substantial mitigation and adaptation pot
1067,id9317,4.5.2,SRCCL SPM D.1,SRCCL,SPM,,,There is substantial mitigation and adaptation pot
1068,id9317,4.5.2,SROCC SPM C,SROCC,SPM,,,There is substantial mitigation and adaptation pot
1069,id9346,4.5.2,SRCCL SPM B.1.2,SRCCL,SPM,,,"Some  options,  such  as  conservation  of  high-c"
1070,id9346,4.5.2,SRCCL SPM D.2.2,SRCCL,SPM,,,"Some  options,  such  as  conservation  of  high-c"
1071,id9357,4.5.2,WGII SPM C.2.4,WGII,SPM,,,Maintaining the resilience of biodiversity and eco
1072,id9357,4.5.2,WGII SPM D.4,WGII,SPM,,,Maintaining the resilience of biodiversity and eco
1073,id9357,4.5.2,SROCC SPM C.2,SROCC,SPM,,,Maintaining the resilience of biodiversity and eco
1074,id9370,4.5.2,WGII SPM B.5.4,WGII,SPM,,,"Large-scale land conversion for bioenergy, biochar"
1075,id9370,4.5.2,WGII SPM C.2.3,WGII,SPM,,,"Large-scale land conversion for bioenergy, biochar"
1076,id9370,4.5.2,WGII SPM C.2.4,WGII,SPM,,,"Large-scale land conversion for bioenergy, biochar"
1077,id9370,4.5.2,WGIII SPM D.2.3,WGIII,SPM,,,"Large-scale land conversion for bioenergy, biochar"
1078,id9370,4.5.2,SRCCL B.7.3,SRCCL,,,,"Large-scale land conversion for bioenergy, biochar"
1079,id9370,4.5.2,SRCCL SPM C.4.3,SRCCL,SPM,,,"Large-scale land conversion for bioenergy, biochar"
1080,id9370,4.5.2,SRCCL TS 7,SRCCL,TS,,,"Large-scale land conversion for bioenergy, biochar"
1081,id9381,4.5.2,WGII SPM C.2.1,WGII,SPM,,,"Natural  rivers,  wetlands  and  upstream  forests"
1082,id9381,4.5.2,WGII SPM C.4.1,WGII,SPM,,,"Natural  rivers,  wetlands  and  upstream  forests"
1083,id9381,4.5.2,WGII SPM C.4.2,WGII,SPM,,,"Natural  rivers,  wetlands  and  upstream  forests"
1084,id9381,4.5.2,WGII SPM C.2.5,WGII,SPM,,,"Natural  rivers,  wetlands  and  upstream  forests"
1085,id9434,4.5.2,WGII SPM C.2.2,WGII,SPM,,,Protection and restoration of coastal ‘blue carbon
1086,id9434,4.5.2,WGII SPM C.2,WGII,SPM,,,Protection and restoration of coastal ‘blue carbon
1087,id9434,4.5.2,SROCC SPM C2.3,SROCC,SPM,,,Protection and restoration of coastal ‘blue carbon
1088,id9434,4.5.2,SROCC SPM C.2.4,SROCC,SPM,,,Protection and restoration of coastal ‘blue carbon
1089,id9458,4.5.2,WGII SPM C.2.2,WGII,SPM,,,Human health will benefit from integrated mitigati
1090,id9458,4.5.2,WGII SPM C.2.11,WGII,SPM,,,Human health will benefit from integrated mitigati
1091,id9458,4.5.2,WGII CCBox HEALTH,WGII,,CCBox,,Human health will benefit from integrated mitigati
1092,id9458,4.5.2,WGIII SPM C.2.2,WGIII,SPM,,,Human health will benefit from integrated mitigati
1093,id9458,4.5.2,WGIII SPM C.4.2,WGIII,SPM,,,Human health will benefit from integrated mitigati
1094,id9458,4.5.2,WGIII SPM C.9.1,WGIII,SPM,,,Human health will benefit from integrated mitigati
1095,id9458,4.5.2,WGIII SPM C.10.4,WGIII,SPM,,,Human health will benefit from integrated mitigati
1096,id9458,4.5.2,WGIII SPM D.1.3,WGIII,SPM,,,Human health will benefit from integrated mitigati
1097,id9458,4.5.2,WGIII SPM Figure SPM6,WGIII,SPM,Figure,,Human health will benefit from integrated mitigati
1098,id9458,4.5.2,WGIII SPM Figure SPM 8,WGIII,SPM,Figure,,Human health will benefit from integrated mitigati
1099,id9458,4.5.2,SRCCL SPM B.6.2,SRCCL,SPM,,,Human health will benefit from integrated mitigati
1100,id9458,4.5.2,SRCCL SPM B.6.3,SRCCL,SPM,,,Human health will benefit from integrated mitigati
1101,id9458,4.5.2,SRCCL B.4.6,SRCCL,,,,Human health will benefit from integrated mitigati
1102,id9458,4.5.2,SRCCL SPM C.2.4,SRCCL,SPM,,,Human health will benefit from integrated mitigati
1103,id9484,4.5.2,WGII SPM C.2.11,WGII,SPM,,,Effective adaptation options exist to help protect
1104,id9484,4.5.2,WGII Chapter 7.4.6,WGII,Chapter,,,Effective adaptation options exist to help protect
1105,id9514,4.5.2,WGII SPM C.5.3,WGII,SPM,,,Enhancing  knowledge  on  risks  and  available  a
