anchor,a_text,target,t_text
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",driver,  Driver Any natural or human-induced factor that directly or indirectly causes a change in a system
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",carbon_dioxide__co,"  Carbon dioxide (CO 2 ) A naturally occurring gas, CO 2 is also a by-product of burning  fossil fue"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",carbon_dioxide__co,  Carbon dioxide (CO 2 ) fertilisation The increase of plant  photosynthesis  and  water-use efficie
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",radiative_forcing,"  Radiative forcing The change in the net, downward minus upward, radiative  flux  (expressed in W m"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",radiative_forcing,"  Radiative forcing The change in the net, downward minus upward, radiative  flux  (expressed in W m"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",radiative_forcing,"  Radiative forcing The change in the net, downward minus upward, radiative  flux  (expressed in W m"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",radiative_forcing,"  Radiative forcing The change in the net, downward minus upward, radiative  flux  (expressed in W m"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",radiative_forcing,"  Radiative forcing The change in the net, downward minus upward, radiative  flux  (expressed in W m"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",radiative_forcing,"  Radiative forcing The change in the net, downward minus upward, radiative  flux  (expressed in W m"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",flux,"  Flux A movement (flow) of matter (e.g., water vapour, particles), heat or energy from one place to"
radiative_forcing,"The change in the net, downward minus upward, radiative  flux  (expressed in W m −2 ) at the tropopa",atmosphere,"  Atmosphere The gaseous envelope surrounding the Earth, divided into five layers: the troposphere, "
reasons_for_concern__rfcs_,"Elements of a classification framework, first developed in the IPCC Third Assessment Report, which a",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
reasons_for_concern__rfcs_,"Elements of a classification framework, first developed in the IPCC Third Assessment Report, which a",impacts,"  Impacts The consequences of realised  risks  on  natural  and  human systems , where  risks  resul"
reference_period,"A time period of interest, or a period over which some relevant statistics are calculated. A  refere",reference_period,"  Reference period A time period of interest, or a period over which some relevant statistics are ca"
reforestation,Conversion to  forest  of land that has previously contained  forests  but that has been converted t,forest,  Forest A vegetation type dominated by trees. Many definitions of the term  forest  are in use thro
reforestation,Conversion to  forest  of land that has previously contained  forests  but that has been converted t,afforestation,  Afforestation Conversion to  forest  of  land  that historically has not contained  forests . See 
reforestation,Conversion to  forest  of land that has previously contained  forests  but that has been converted t,reforestation,  Reforestation Conversion to  forest  of land that has previously contained  forests  but that has 
reforestation,Conversion to  forest  of land that has previously contained  forests  but that has been converted t,deforestation,  Deforestation Conversion of  forest  to non-forest. See also  Afforestation  and  Refor- estation 
refugium,"A  refugium  is a geographic area where a population found safety from some threat to its existence,",refugium,  Refugium A  refugium  is a geographic area where a population found safety from some threat to its
refugium,"A  refugium  is a geographic area where a population found safety from some threat to its existence,",climate_refugium,  Climate refugium A  climate refugium  is a geographic area that has had a stable  climate  on evol
region,A  land  and/or  ocean  area characterised by specific geographical and/or climatological features. ,land,"  Land The terrestrial portion of the  biosphere  that comprises the natural resources (soil, near-s"
region,A  land  and/or  ocean  area characterised by specific geographical and/or climatological features. ,ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
region,A  land  and/or  ocean  area characterised by specific geographical and/or climatological features. ,climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
region,A  land  and/or  ocean  area characterised by specific geographical and/or climatological features. ,region,  Region A  land  and/or  ocean  area characterised by specific geographical and/or climatological f
region,A  land  and/or  ocean  area characterised by specific geographical and/or climatological features. ,climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
regulation,A rule or order issued by governmental executive authorities or regulatory agencies and having the f,regulation,  Regulation A rule or order issued by governmental executive authorities or regulatory agencies and
relative_humidity,The  relative humidity  specifies the ratio of actual water vapour pressure to that at saturation wi,relative_humidity,  Relative humidity The  relative humidity  specifies the ratio of actual water vapour pressure to t
reservoir,A component or components of the  climate system  where a  greenhouse gas (GHG)  or a  precursor  of,climate_system,"  Climate system The global system consisting of five major components: the  atmosphere , the hydros"
residual_risk,The  risk  related to  climate change impacts  that remains following  adaptation  and  mitigation  ,risk,"  Risk The potential for adverse consequences for human or ecological systems, recognising the diver"
residual_risk,The  risk  related to  climate change impacts  that remains following  adaptation  and  mitigation  ,risk,"  Risk The potential for adverse consequences for human or ecological systems, recognising the diver"
residual_risk,The  risk  related to  climate change impacts  that remains following  adaptation  and  mitigation  ,impacts,"  Impacts The consequences of realised  risks  on  natural  and  human systems , where  risks  resul"
residual_risk,The  risk  related to  climate change impacts  that remains following  adaptation  and  mitigation  ,risk,"  Risk The potential for adverse consequences for human or ecological systems, recognising the diver"
residual_risk,The  risk  related to  climate change impacts  that remains following  adaptation  and  mitigation  ,impacts,"  Impacts The consequences of realised  risks  on  natural  and  human systems , where  risks  resul"
residual_risk,The  risk  related to  climate change impacts  that remains following  adaptation  and  mitigation  ,risk,"  Risk The potential for adverse consequences for human or ecological systems, recognising the diver"
residual_risk,The  risk  related to  climate change impacts  that remains following  adaptation  and  mitigation  ,impacts,"  Impacts The consequences of realised  risks  on  natural  and  human systems , where  risks  resul"
residual_risk,The  risk  related to  climate change impacts  that remains following  adaptation  and  mitigation  ,loss_and_damage__and_losses_and_damages,"  Loss and Damage, and losses and damages Research has taken Loss and Damage (capitalised letters) t"
aiicapacity_for,"adaptation , learning and/or  transformation  (Arctic Council, 2016). See also  Hazard ,  Risk  and ",transformation,  Transformation A change in the fundamental attributes of  natural  and  human systems .
aiicapacity_for,"adaptation , learning and/or  transformation  (Arctic Council, 2016). See also  Hazard ,  Risk  and ",hazard,  Hazard The potential occurrence of a natural or human-induced physical event or trend that may cau
aiicapacity_for,"adaptation , learning and/or  transformation  (Arctic Council, 2016). See also  Hazard ,  Risk  and ",risk,"  Risk The potential for adverse consequences for human or ecological systems, recognising the diver"
resolution,"In  climate models , this term refers to the physical distance (metres or degrees) between each poin",resolution,"  Resolution In  climate models , this term refers to the physical distance (metres or degrees) betw"
respiration,"The process whereby living organisms convert organic matter to  carbon dioxide (CO 2 ) , releasing e",carbon_dioxide__co,"  Carbon dioxide (CO 2 ) A naturally occurring gas, CO 2 is also a by-product of burning  fossil fue"
respiration,"The process whereby living organisms convert organic matter to  carbon dioxide (CO 2 ) , releasing e",carbon_dioxide__co,  Carbon dioxide (CO 2 ) fertilisation The increase of plant  photosynthesis  and  water-use efficie
restoration,"In environmental context,  restoration  involves human interventions to assist the recovery of an  e",restoration,"  Restoration In environmental context,  restoration  involves human interventions to assist the rec"
restoration,"In environmental context,  restoration  involves human interventions to assist the recovery of an  e",ecosystem,"  Ecosystem A functional unit consisting of living organisms, their non-living environment and the i"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",impacts,"  Impacts The consequences of realised  risks  on  natural  and  human systems , where  risks  resul"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",health,"  Health Health  is a state of complete physical, mental and social  well-being  and not merely the "
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",well-being,"  Well-being A state of existence that fulfils various human needs, including material living condit"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",infrastructure,  Infrastructure The designed and built set of physical systems and corresponding institutional arra
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",ecosystem_services,  Ecosystem services Ecological processes or functions having monetary or non-monetary value to indi
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",uncertainty,  Uncertainty A state of incomplete knowledge that can result from a lack of information 
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",likelihood,"  Likelihood The chance of a specific outcome occurring, where this might be estimated probabilistic"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",sustainable_development_goals__sdgs_,  Sustainable Development Goals (SDGs) The 17 global goals for development for all countries establi
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",uncertainty,  Uncertainty A state of incomplete knowledge that can result from a lack of information 
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",hazard,  Hazard The potential occurrence of a natural or human-induced physical event or trend that may cau
risk,"The potential for adverse consequences for human or ecological systems, recognising the diversity of",impacts,"  Impacts The consequences of realised  risks  on  natural  and  human systems , where  risks  resul"
risk_perception,The subjective judgement that people make about the characteristics and severity of a  risk . See al,risk,"  Risk The potential for adverse consequences for human or ecological systems, recognising the diver"
risk_perception,The subjective judgement that people make about the characteristics and severity of a  risk . See al,risk_assessment,  Risk assessment The qualitative and/or quantitative scientific estimation of  risks . See 
risk_transfer,The process of formally or informally shifting the financial consequences of particular  risks  from,disaster,  Disaster A ‘serious disruption of the functioning of a community or a society at any scale due to 
salt-water_intrusion_encroachment,Displacement of fresh surface water or groundwater by the advance of salt water due to its greater d,land,"  Land The terrestrial portion of the  biosphere  that comprises the natural resources (soil, near-s"
salt-water_intrusion_encroachment,Displacement of fresh surface water or groundwater by the advance of salt water due to its greater d,runoff,"  Runoff The flow of water over the surface or through the subsurface, which typically originates fr"
salt-water_intrusion_encroachment,Displacement of fresh surface water or groundwater by the advance of salt water due to its greater d,groundwater_recharge,  Groundwater recharge The process by which external water is added to the zone of saturation of an 
concentration_scenario,A plausible representation of the future development of atmospheric concentrations of substances tha,albedo,"  Albedo The proportion of sunlight (solar radiation) reflected by a surface or object, often expres"
concentration_scenario,A plausible representation of the future development of atmospheric concentrations of substances tha,climate_model,  Climate model A qualitative or quantitative representation of the  climate system  based on the ph
emission_scenario,A plausible representation of the future development of  emissions  of substances that are radiative,land_use,"  Land use The total of arrangements, activities and inputs applied to a parcel of  land . The term "
socio-economic_scenario,"A  scenario  that describes a possible future in terms of population,  gross domestic product (GDP) ",scenario,  Scenario A plausible description of how the future may develop based on a coherent and internally 
socio-economic_scenario,"A  scenario  that describes a possible future in terms of population,  gross domestic product (GDP) ",gross_domestic_product__gdp_,"  Gross domestic product (GDP) The sum of gross value added, at purchasers’ prices, by all resident "
socio-economic_scenario,"A  scenario  that describes a possible future in terms of population,  gross domestic product (GDP) ",climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  may be dis,sea_ice,  Sea ice Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  may be dis,ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  may be dis,coast,"  Coast The  land  near to the sea. The term ‘coastal’ can refer to that  land  (e.g., as in ‘coasta"
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  may be dis,sea_ice,  Sea ice Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  may be dis,ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  may be dis,sea_ice,  Sea ice Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  
sea_ice,Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  may be dis,sea_ice,  Sea ice Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",land,"  Land The terrestrial portion of the  biosphere  that comprises the natural resources (soil, near-s"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",global_mean_sea_level_change,  Global mean sea level change Global mean sea level  (GMSL)  change  is the increase or decrease in
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sea_level_change__sea_level_rise_sea_level_fall_,"Change to the height of sea level, both globally and locally (relative  sea level change ) (at seaso",extreme_sea_level__esl_,"  Extreme sea level (ESL) The occurrence of an exceptionally low or high local sea surface height, a"
sea_surface_temperature__sst_,"The subsurface bulk temperature in the top few metres of the  ocean , measured by ships, buoys and d",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
semi-arid_zone,"Areas where vegetation growth is constrained by limited water availability, often with short growing",primary_production,"  Primary production The synthesis of organic compounds by plants and microbes, on  land  or in the "
sendai_framework_for_disaster_risk_reduction,The Sendai Framework for Disaster Risk Reduction 2015–2030 outlines seven clear targets and four pri,disaster_risk,  Disaster risk The  likelihood  over a specified time period of severe alterations in the normal fu
sendai_framework_for_disaster_risk_reduction,The Sendai Framework for Disaster Risk Reduction 2015–2030 outlines seven clear targets and four pri,disaster_risk,  Disaster risk The  likelihood  over a specified time period of severe alterations in the normal fu
sendai_framework_for_disaster_risk_reduction,The Sendai Framework for Disaster Risk Reduction 2015–2030 outlines seven clear targets and four pri,health,"  Health Health  is a state of complete physical, mental and social  well-being  and not merely the "
sensitivity,"The degree to which a system or species is affected, either adversely or beneficially, by  climate v",climate_variability,  Climate variability Deviations of some  climate  variables from a given mean state (including the 
sequestration,The process of storing carbon in a carbon pool. See also  Sink .,sink,"  Sink Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precu"
settlements,Places of concentrated human habitation.  Settlements  can range from isolated rural villages to  ur,settlements,  Settlements Places of concentrated human habitation.  Settlements  can range from isolated rural v
settlements,Places of concentrated human habitation.  Settlements  can range from isolated rural villages to  ur,infrastructure,  Infrastructure The designed and built set of physical systems and corresponding institutional arra
settlements,Places of concentrated human habitation.  Settlements  can range from isolated rural villages to  ur,cities,"  Cities Cities  are open systems, continually exchanging resources, products and services, waste, p"
settlements,Places of concentrated human habitation.  Settlements  can range from isolated rural villages to  ur,urban,  Urban The categorisation of areas as “ urban ” by government statistical departments is generally 
settlements,Places of concentrated human habitation.  Settlements  can range from isolated rural villages to  ur,urbanisation,  Urbanisation Urbanisation  is a multi-dimensional process that involves at least three simultaneou
shelf_seas,Relatively shallow water covering the shelf of continents or around is-lands. The limit of  shelf se,shelf_seas,  Shelf seas Relatively shallow water covering the shelf of continents or around is-lands. The limit
shelf_seas,Relatively shallow water covering the shelf of continents or around is-lands. The limit of  shelf se,ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
shelf_seas,Relatively shallow water covering the shelf of continents or around is-lands. The limit of  shelf se,shelf_seas,  Shelf seas Relatively shallow water covering the shelf of continents or around is-lands. The limit
sink,"Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precursor  o",aerosol,"  Aerosol A suspension of airborne solid or liquid particles, with typical particle size in the rang"
sink,"Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precursor  o",atmosphere,"  Atmosphere The gaseous envelope surrounding the Earth, divided into five layers: the troposphere, "
sink,"Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precursor  o",sequestration,  Sequestration The process of storing carbon in a carbon pool. See also  Sink .
small_island_developing_states__sids_,"Small Island Developing States (SIDS) , as recognised by the United Nations Office of the High Repre",small_island_developing_states__sids_,"  Small Island Developing States (SIDS) Small Island Developing States (SIDS) , as recognised by the"
social_infrastructure,See  Infrastructure .,infrastructure,  Infrastructure The designed and built set of physical systems and corresponding institutional arra
social_justice,See  Justice .,justice,"  Justice Justice  is concerned with, setting out the moral or legal principles of  fairness  and  e"
social_protection,"In the context of development aid and  climate policy ,  social protection  usually describes public",social_protection,"  Social protection In the context of development aid and  climate policy ,  social protection  usua"
social_protection,"In the context of development aid and  climate policy ,  social protection  usually describes public",social_protection,"  Social protection In the context of development aid and  climate policy ,  social protection  usua"
social_protection,"In the context of development aid and  climate policy ,  social protection  usually describes public",health,"  Health Health  is a state of complete physical, mental and social  well-being  and not merely the "
societal__social__transformation,See  Transformation .,transformation,  Transformation A change in the fundamental attributes of  natural  and  human systems .
soil_erosion,The displacement of the soil by the action of water or wind.  Soil erosion  is a major process of  l,soil_erosion,  Soil erosion The displacement of the soil by the action of water or wind.  Soil erosion  is a majo
soil_erosion,The displacement of the soil by the action of water or wind.  Soil erosion  is a major process of  l,land_degradation,"  Land degradation A negative trend in  land  condition, caused by direct or indirect human-induced "
soil_moisture,Water stored in the soil in liquid or frozen form. Root-zone  soil moisture  is of most relevance fo,soil_moisture,  Soil moisture Water stored in the soil in liquid or frozen form. Root-zone  soil moisture  is of m
soil_organic_carbon,Carbon contained in  soil organic matter .,soil_organic_matter,"  Soil organic matter The organic component of soil, comprising plant and animal residue at various "
solar_radiation_modification__srm_,Refers to a range of radiation modification measures not related to  greenhouse gas (GHG) mitigation,global_warming,  Global warming Global warming  refers to the increase in global surface temperature relative to a 
solution_space,"The set of biophysical, cultural, socio-economic and political-institutional dimensions within which",solution_space,"  Solution space The set of biophysical, cultural, socio-economic and political-institutional dimens"
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a  green",aerosol,"  Aerosol A suspension of airborne solid or liquid particles, with typical particle size in the rang"
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a  green",atmosphere,"  Atmosphere The gaseous envelope surrounding the Earth, divided into five layers: the troposphere, "
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a  green",sink,"  Sink Any process, activity or mechanism which removes a  greenhouse gas , an  aerosol  or a  precu"
source,"Any process or activity which releases a  greenhouse gas , an  aerosol  or a  precursor  of a  green",sequestration,  Sequestration The process of storing carbon in a carbon pool. See also  Sink .
southern_ocean,"The  ocean region  encircling Antarctica that connects the Atlantic, Indian and Pacific Oceans toget",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
southern_ocean,"The  ocean region  encircling Antarctica that connects the Atlantic, Indian and Pacific Oceans toget",region,  Region A  land  and/or  ocean  area characterised by specific geographical and/or climatological f
aiisurface__marshall_and_speer__2012__toggweiler_and_samuels__1995___the_drawing_up_of_deep_waters_and_the_subsequent_transport_into_the,"ocean  interior has major consequences for the global heat, nutrient and carbon balances, as well as",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
aiisurface__marshall_and_speer__2012__toggweiler_and_samuels__1995___the_drawing_up_of_deep_waters_and_the_subsequent_transport_into_the,"ocean  interior has major consequences for the global heat, nutrient and carbon balances, as well as",cryosphere,  Cryosphere The components of the Earth system at and below the  land  and  ocean  surface that are
spatial_and_temporal_scales,Climate  may vary on a large range of  spatial and temporal scales .  Spatial scales  may range from,climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
spatial_and_temporal_scales,Climate  may vary on a large range of  spatial and temporal scales .  Spatial scales  may range from,spatial_and_temporal_scales,  Spatial and temporal scales Climate  may vary on a large range of  spatial and temporal scales .  
storm_surge,"The temporary increase, at a particular locality, in the height of the sea due to extreme meteorolog",storm_surge,"  Storm surge The temporary increase, at a particular locality, in the height of the sea due to extr"
storm_surge,"The temporary increase, at a particular locality, in the height of the sea due to extreme meteorolog",sea_level_change__sea_level_rise_sea_level_fall_,"  Sea level change (sea level rise/sea level fall) Change to the height of sea level, both globally "
storyline,A way of making sense of a situation or a series of events through the construction of a set of expl,climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
storyline,A way of making sense of a situation or a series of events through the construction of a set of expl,storyline,  Storyline A way of making sense of a situation or a series of events through the construction of a
storyline,A way of making sense of a situation or a series of events through the construction of a set of expl,climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
storyline,A way of making sense of a situation or a series of events through the construction of a set of expl,climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
stratification,"Process of forming of layers of ( ocean ) water with different properties such as salinity, density ",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
stratification,"Process of forming of layers of ( ocean ) water with different properties such as salinity, density ",stratification,  Stratification Process of forming of layers of ( ocean ) water with different properties such as s
stratification,"Process of forming of layers of ( ocean ) water with different properties such as salinity, density ",ocean_acidification__oa_,"  Ocean acidification (OA) A reduction in the  pH  of the  ocean , accompanied by other chemical cha"
stratification,"Process of forming of layers of ( ocean ) water with different properties such as salinity, density ",ocean,"  Ocean The interconnected body of saline water that covers 71% of the Earth’s surface, contains 97%"
sustainability,"Involves ensuring the persistence of  natural  and  human systems , implying the continuous function",biodiversity,  Biodiversity Biodiversity  or biological diversity means the variability among living organisms fr
sustainability,"Involves ensuring the persistence of  natural  and  human systems , implying the continuous function",justice,"  Justice Justice  is concerned with, setting out the moral or legal principles of  fairness  and  e"
sustainability,"Involves ensuring the persistence of  natural  and  human systems , implying the continuous function",equity,"  Equity The principle of being fair and impartial, and a basis for understanding how the  impacts  "
sustainable_development__sd_,Development that meets the needs of the present without compromising the ability of future generatio,development_pathways,  Development pathways See  Pathways .
sustainable_development__sd_,Development that meets the needs of the present without compromising the ability of future generatio,development_pathways,  Development pathways Development pathways  evolve as the result of the countless decisions being m
sustainable_development__sd_,Development that meets the needs of the present without compromising the ability of future generatio,sustainable_development_goals__sdgs_,  Sustainable Development Goals (SDGs) The 17 global goals for development for all countries establi
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,poverty,  Poverty A complex concept with several definitions stemming from different schools of thought. It 
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,health,"  Health Health  is a state of complete physical, mental and social  well-being  and not merely the "
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,well-being,"  Well-being A state of existence that fulfils various human needs, including material living condit"
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,equality,"  Equality A principle that ascribes equal worth to all human beings, including equal opportunities,"
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,infrastructure,  Infrastructure The designed and built set of physical systems and corresponding institutional arra
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,cities,"  Cities Cities  are open systems, continually exchanging resources, products and services, waste, p"
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,justice,"  Justice Justice  is concerned with, setting out the moral or legal principles of  fairness  and  e"
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,development_pathways,  Development pathways See  Pathways .
sustainable_development_goals__sdgs_,The 17 global goals for development for all countries established by the United Nations through a pa,development_pathways,  Development pathways Development pathways  evolve as the result of the countless decisions being m
sustainable_forest_management,"The stewardship and use of  forests  and  forest  lands in a way, and at a rate, that maintains thei",forest,  Forest A vegetation type dominated by trees. Many definitions of the term  forest  are in use thro
sustainable_forest_management,"The stewardship and use of  forests  and  forest  lands in a way, and at a rate, that maintains thei",biodiversity,  Biodiversity Biodiversity  or biological diversity means the variability among living organisms fr
sustainable_land_management,"The stewardship and use of  land  resources, including soils, water, animals and plants, to meet cha",land,"  Land The terrestrial portion of the  biosphere  that comprises the natural resources (soil, near-s"
sympagic,"Organisms and habitats related to the  sea ice , analogous to  pelagic  (water column) or  benthic  ",sea_ice,  Sea ice Ice found at the sea surface that has originated from the freezing of seawater.  Sea ice  
sympagic,"Organisms and habitats related to the  sea ice , analogous to  pelagic  (water column) or  benthic  ",pelagic,  Pelagic The  pelagic  zone consists of the entire water column of the open  ocean . It is subdivid
teleconnection,"Association between  climate  variables at widely separated, geographically fixed locations related ",climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
teleconnection,"Association between  climate  variables at widely separated, geographically fixed locations related ",climate,"  Climate In a narrow sense,  climate  is usually defined as the average weather -or more rigorously"
aiifluctuations_of_the_walker_circulation__etc__they_can_be_initiated_by_modes_of,"climate variability , thus providing the development of remote  climate anomalies  at various tempor",climate_variability,  Climate variability Deviations of some  climate  variables from a given mean state (including the 
temperature_overshoot,"Exceedance of a specified  global warming  level, followed by a decline to or below that level durin",global_warming,  Global warming Global warming  refers to the increase in global surface temperature relative to a 
temperature_overshoot,"Exceedance of a specified  global warming  level, followed by a decline to or below that level durin",likelihood,"  Likelihood The chance of a specific outcome occurring, where this might be estimated probabilistic"
temperature_overshoot,"Exceedance of a specified  global warming  level, followed by a decline to or below that level durin",overshoot_pathways,  Overshoot pathways See  Pathways .
temperature_overshoot,"Exceedance of a specified  global warming  level, followed by a decline to or below that level durin",overshoot_pathways,"  Overshoot pathways Pathways  that first exceed a specified concentration, forcing or  global warmi"
temperature_overshoot,"Exceedance of a specified  global warming  level, followed by a decline to or below that level durin",overshoot_pathways,  Overshoot pathways See  Pathways .
